frames_after_decks,deck_select,init_mark,t_select,win,dur_decks,session,loss,onset_win,condition,dur_win,dur_measured_decks,offset_win,frames_before_decks,total,offset_decks,onset_decks,t_moves,ID,rt_select,exp_type,n_moves,no
48,2,1,92.33254339999985,100,600,1,0,92.73251199999868,iowa_exp,240,,,72,-1250,,90.0495497999982,"[90.85699000000022, 91.58234489999813, 91.8324266999989, 92.09956180000154]",,2.282993600001646,"['fMRI', 'EEG', 'MEG']",4,22
48,2,2,96.87597539999842,100,600,1,0,97.27598139999827,iowa_exp,240,,,72,-1150,,95.40985359999831,"[95.85152609999932, 96.05152720000115, 96.60095759999967]",,1.46612180000011,"['fMRI', 'EEG', 'MEG']",3,23
48,2,1,100.67749410000033,100,600,1,0,101.0774261000006,iowa_exp,240,,,72,-1050,,99.9365899000004,[],,0.7409041999999317,"['fMRI', 'EEG', 'MEG']",0,24
48,2,1,104.15393720000066,100,600,1,0,104.55385110000134,iowa_exp,240,,,72,-950,,103.73808320000171,[],,0.41585399999894435,"['fMRI', 'EEG', 'MEG']",0,25
48,2,0,107.99705919999906,100,600,1,0,108.3969763999994,iowa_exp,240,,,72,-850,,107.18110449999949,[107.73029029999816],,0.8159546999995655,"['fMRI', 'EEG', 'MEG']",1,26
48,3,1,111.94863899999837,50,600,1,-50,112.34851780000099,iowa_exp,240,,,72,-850,,111.02438569999867,[111.61518530000103],,0.9242532999996911,"['fMRI', 'EEG', 'MEG']",1,27
48,2,0,115.61668500000087,100,600,1,0,116.01659579999978,iowa_exp,240,,,72,-750,,114.97588149999865,[115.24987020000117],,0.640803500002221,"['fMRI', 'EEG', 'MEG']",1,28
48,2,1,119.29318499999863,100,600,1,0,119.69305000000168,iowa_exp,240,,,72,-650,,118.63561150000169,[],,0.6575734999969427,"['fMRI', 'EEG', 'MEG']",0,29
48,2,2,123.94491310000012,100,600,1,0,124.3448490999981,iowa_exp,240,,,72,-550,,122.32035339999857,"[122.9036875999991, 123.20302409999931, 123.57814529999814]",,1.624559700001555,"['fMRI', 'EEG', 'MEG']",3,30
48,2,1,127.57962309999857,100,600,1,-1250,127.97961740000028,iowa_exp,240,,,72,-1700,,126.95544760000121,[],,0.6241754999973637,"['fMRI', 'EEG', 'MEG']",0,31
48,2,0,132.0813941000015,100,600,1,0,132.48134280000158,iowa_exp,240,,,72,-1600,,131.03205349999917,[131.45626809999885],,1.0493406000023242,"['fMRI', 'EEG', 'MEG']",1,32
48,2,0,135.72445900000093,100,600,1,0,136.12442849999934,iowa_exp,240,,,72,-1500,,135.13380939999843,[135.45770769999945],,0.5906496000025072,"['fMRI', 'EEG', 'MEG']",1,33
48,2,3,139.83461119999993,100,600,1,0,140.23436439999932,iowa_exp,240,,,72,-1400,,138.79344240000137,"[139.32584249999854, 139.59317250000095]",,1.0411687999985588,"['fMRI', 'EEG', 'MEG']",2,34
48,2,3,144.16949190000014,100,600,1,0,144.56935779999912,iowa_exp,240,,,72,-1300,,142.88673239999844,"[143.3775284000003, 143.8776930999993]",,1.2827595000017027,"['fMRI', 'EEG', 'MEG']",2,35
48,2,3,148.43775009999808,100,600,1,0,148.83770430000004,iowa_exp,240,,,72,-1200,,147.2301969,"[147.912621200001, 148.1627187999984]",,1.207553199998074,"['fMRI', 'EEG', 'MEG']",2,36
48,1,2,152.50603079999928,100,600,1,0,152.90594639999836,iowa_exp,240,,,72,-1100,,151.51512609999918,"[151.94807869999931, 152.19071460000123]",,0.990904700000101,"['fMRI', 'EEG', 'MEG']",2,37
48,2,1,157.6497473999989,100,600,1,0,158.0509377999988,iowa_exp,240,,,72,-1000,,155.5916047999999,"[156.1340866999999, 156.68270889999985, 157.07450479999898, 157.3245363999995]",,2.0581425999989733,"['fMRI', 'EEG', 'MEG']",4,38
48,2,0,161.46072249999997,100,600,1,0,161.8678172,iowa_exp,240,,,72,-900,,160.71025999999983,[161.12608779999937],,0.7504625000001397,"['fMRI', 'EEG', 'MEG']",1,39
48,1,0,165.35278090000065,100,600,1,0,165.75262909999947,iowa_exp,240,,,72,-800,,164.4868065999981,[],,0.8659743000025628,"['fMRI', 'EEG', 'MEG']",0,40
