win,offset_decks,offset_win,session,dur_measured_decks,t_moves,dur_win,no,onset_decks,exp_type,onset_win,total,t_select,init_mark,deck_select,loss,dur_decks,n_moves,condition,frames_before_decks,frames_after_decks,rt_select,ID
50,,,1,,"[46.78051830000004, 46.996501999999964, 47.213186299999506]",240,13,46.364017399999284,"['fMRI', 'EEG', 'MEG']",48.02158960000088,350,47.4215664000003,3,3,0,600,3,iowa_exp,48,72,1.0575490000010177,
50,,,1,,[],240,14,50.43217999999979,"['fMRI', 'EEG', 'MEG']",51.54796250000072,400,50.94788300000073,2,3,0,600,0,iowa_exp,48,72,0.5157030000009399,
50,,,1,,"[54.37424389999978, 54.59103429999959, 54.79111929999999]",240,15,53.95852840000043,"['fMRI', 'EEG', 'MEG']",55.61626299999989,400,55.008746400000746,3,3,-50,600,3,iowa_exp,48,72,1.0502180000003136,
50,,,1,,"[58.426469, 58.64266019999923, 59.05115619999924]",240,16,58.05184469999949,"['fMRI', 'EEG', 'MEG']",59.96790940000028,450,59.36050769999929,3,3,0,600,3,iowa_exp,48,72,1.3086629999997967,
50,,,1,,[62.82764429999952],240,17,62.38681220000035,"['fMRI', 'EEG', 'MEG']",63.727724399999715,450,63.127803100000165,1,3,-50,600,1,iowa_exp,48,72,0.7409908999998152,
50,,,1,,"[66.44561969999995, 66.65516890000072]",240,18,66.13826689999951,"['fMRI', 'EEG', 'MEG']",67.4875219000005,500,66.88752580000073,0,3,0,600,2,iowa_exp,48,72,0.7492589000012231,
50,,,1,,"[70.21375980000084, 70.43884640000033]",240,19,69.9146552000002,"['fMRI', 'EEG', 'MEG']",71.32228249999935,500,70.72238230000039,0,3,-50,600,2,iowa_exp,48,72,0.8077271000001929,
50,,,1,,[74.02372130000003],240,20,73.74969210000017,"['fMRI', 'EEG', 'MEG']",74.88203910000084,550,74.28201509999963,1,3,0,600,1,iowa_exp,48,72,0.532322999999451,
50,,,1,,[77.58335459999944],240,21,77.28425269999934,"['fMRI', 'EEG', 'MEG']",78.44174089999979,550,77.84176359999947,1,3,-50,600,1,iowa_exp,48,72,0.5575109000001248,
50,,,1,,[81.18546799999967],240,22,80.86068650000016,"['fMRI', 'EEG', 'MEG']",82.08484560000034,550,81.4847950000003,1,3,-50,600,1,iowa_exp,48,72,0.6241085000001476,
50,,,1,,[84.77787960000023],240,23,84.4870207999993,"['fMRI', 'EEG', 'MEG']",85.70291779999934,550,85.10296279999966,1,3,-50,600,1,iowa_exp,48,72,0.6159420000003593,
50,,,1,,"[88.46259149999969, 88.69595320000008]",240,24,88.1635509000007,"['fMRI', 'EEG', 'MEG']",89.5294300000005,550,88.92939990000013,0,3,-50,600,2,iowa_exp,48,72,0.7658489999994345,
50,,,1,,"[92.3808810999999, 92.6225286000008, 92.8234210999999]",240,25,91.94841540000016,"['fMRI', 'EEG', 'MEG']",93.65602220000073,600,93.05613110000013,3,3,0,600,3,iowa_exp,48,72,1.1077156999999715,
50,,,1,,[96.36609540000063],240,26,96.07493120000072,"['fMRI', 'EEG', 'MEG']",97.21574809999947,650,96.61616929999946,1,3,0,600,1,iowa_exp,48,72,0.5412380999987363,
50,,,1,,"[99.93372740000086, 100.15057139999954]",240,27,99.62625230000049,"['fMRI', 'EEG', 'MEG']",100.95885280000039,700,100.35886260000007,0,3,0,600,2,iowa_exp,48,72,0.7326102999995783,
50,,,1,,"[103.66839249999975, 103.87785240000085, 104.06033860000025]",240,28,103.37776870000016,"['fMRI', 'EEG', 'MEG']",104.86035939999965,700,104.26037270000052,3,3,-50,600,3,iowa_exp,48,72,0.8826040000003559,
50,,,1,,[],240,29,107.27926320000006,"['fMRI', 'EEG', 'MEG']",108.34507359999952,750,107.74653500000022,2,3,0,600,0,iowa_exp,48,72,0.46727180000016233,
50,,,1,,[],240,30,110.76392889999988,"['fMRI', 'EEG', 'MEG']",111.81308399999944,800,111.21312539999963,2,3,0,600,0,iowa_exp,48,72,0.44919649999974354,
50,,,1,,[],240,31,114.24034790000042,"['fMRI', 'EEG', 'MEG']",115.28941990000021,800,114.68946700000015,2,3,-50,600,0,iowa_exp,48,72,0.4491190999997343,
50,,,1,,[],240,32,117.70829609999964,"['fMRI', 'EEG', 'MEG']",118.70741520000047,850,118.1074349999999,2,3,0,600,0,iowa_exp,48,72,0.39913890000025276,
50,,,1,,"[121.52545920000011, 121.7422002000003, 121.95056169999953]",240,33,121.1095991000002,"['fMRI', 'EEG', 'MEG']",122.75063799999953,900,122.15062679999937,3,3,0,600,3,iowa_exp,48,72,1.0410276999991765,
50,,,1,,"[125.56030319999991, 125.76876699999957, 125.96094989999983]",240,34,125.16966619999948,"['fMRI', 'EEG', 'MEG']",126.7688992000003,900,126.16891140000007,3,3,-50,600,3,iowa_exp,48,72,0.9992452000005869,
50,,,1,,"[129.52021609999974, 129.7703120999995]",240,35,129.19612079999933,"['fMRI', 'EEG', 'MEG']",130.54536580000058,950,129.94532509999954,0,3,0,600,2,iowa_exp,48,72,0.7492043000002013,
50,,,1,,[133.28844449999997],240,36,132.95604719999938,"['fMRI', 'EEG', 'MEG']",134.12175200000092,1000,133.52171129999988,1,3,0,600,1,iowa_exp,48,72,0.5656641000005038,
50,,,1,,"[136.84805079999933, 137.08150840000053, 137.27334220000012]",240,37,136.54066240000066,"['fMRI', 'EEG', 'MEG']",138.08159569999953,1000,137.48165289999997,3,3,-50,600,3,iowa_exp,48,72,0.9409904999993159,
50,,,1,,"[140.94128830000045, 141.19281609999962]",240,38,140.5088412999994,"['fMRI', 'EEG', 'MEG']",142.04151060000004,1000,141.4415638999999,0,3,-50,600,2,iowa_exp,48,72,0.9327226000004885,
50,,,1,,[],240,39,144.46873489999962,"['fMRI', 'EEG', 'MEG']",145.53453509999963,1000,144.93458490000012,2,3,-50,600,0,iowa_exp,48,72,0.4658500000005006,
50,,,1,,"[148.50269149999986, 148.73684759999924, 148.92777949999982]",240,40,148.03676629999973,"['fMRI', 'EEG', 'MEG']",149.75282230000084,1050,149.1528529999996,3,3,0,600,3,iowa_exp,48,72,1.1160866999998689,
