rt_select,condition,dur_decks,total,frames_before_decks,no,t_select,loss,onset_win,frames_after_decks,deck_select,onset_decks,offset_win,win,offset_decks,dur_win,init_mark,t_moves,n_moves,ID,dur_measured_decks,session,exp_type
0.9742377999937162,iowa_exp,600,-400,72,30,120.13438889999816,-250,120.53436049999436,48,1,119.16015110000444,,100,,240,2,"[119.39334609999787, 119.85098760000255]",2,,,2,"['fMRI', 'EEG', 'MEG']"
0.6741598999942653,iowa_exp,600,-300,72,31,123.88594059999741,0,124.28586069999437,48,1,123.21178070000315,,100,,240,2,"[122.84394880000036, 123.43709530000342]",2,,,2,"['fMRI', 'EEG', 'MEG']"
1.1492804000008618,iowa_exp,600,-200,72,32,128.0541005999985,0,128.4541218999948,48,1,126.90482019999763,,100,,240,1,"[127.33731329999864, 127.57913980000012, 127.77079209999647]",3,,,2,"['fMRI', 'EEG', 'MEG']"
1.4661473000014666,iowa_exp,600,-100,72,33,132.53088489999936,0,132.9308747000032,48,1,131.0647375999979,,100,,240,0,"[131.33049979999487, 131.58051129999512, 131.88094020000426, 132.247443500004]",4,,,2,"['fMRI', 'EEG', 'MEG']"
1.0995417999947676,iowa_exp,600,-250,72,34,136.65776879999612,-250,137.05744089999644,48,1,135.55822700000135,,100,,240,0,"[135.69052069999452, 135.9239641000022, 136.1331943999976, 136.35748439999588]",4,,,2,"['fMRI', 'EEG', 'MEG']"
1.825334599998314,iowa_exp,600,-150,72,35,141.55199229999562,0,141.95939319999889,48,2,139.7266576999973,,100,,240,0,"[139.89212580000458, 140.24369669999578, 140.7090548999986, 140.93424760000198, 141.27610889999778]",5,,,2,"['fMRI', 'EEG', 'MEG']"
1.1159434999863151,iowa_exp,600,-1300,72,36,145.70275719999336,-1250,146.10263900000427,48,2,144.58681370000704,,100,,240,2,"[144.87743199999386, 145.1691787000018, 145.4443545999966]",3,,,2,"['fMRI', 'EEG', 'MEG']"
1.2243745000014314,iowa_exp,600,-1200,72,37,150.58795790000295,0,150.9879007999989,48,1,149.36358340000152,,100,,240,1,"[149.15419210000255, 149.83774360000098, 150.24699430000328]",3,,,2,"['fMRI', 'EEG', 'MEG']"
0.7425226000050316,iowa_exp,600,-1350,72,38,154.49115390000225,-250,154.88939989999926,48,1,153.74863129999721,,100,,240,3,[154.03130069999315],1,,,2,"['fMRI', 'EEG', 'MEG']"
0.9000941999984207,iowa_exp,600,-1250,72,39,158.7003098999994,0,159.10775300000387,48,2,157.800215700001,,100,,240,0,[158.10837509999692],1,,,2,"['fMRI', 'EEG', 'MEG']"
1.1414134000078775,iowa_exp,600,-1150,72,40,162.96818500000518,0,163.367731499995,48,2,161.8267715999973,,100,,240,2,"[162.17586459999438, 162.4760408000002, 162.7009931000066]",3,,,2,"['fMRI', 'EEG', 'MEG']"
