"gain" "loss" "deck" "trial" "subjID"
100 0 2 14 249
100 0 1 15 249
100 -200 1 16 249
100 0 2 17 249
100 0 2 18 249
50 0 4 19 249
50 -50 3 20 249
100 -300 1 21 249
100 0 2 22 249
50 0 3 23 249
100 0 2 24 249
100 -150 1 25 249
100 0 2 26 249
50 -50 3 27 249
50 0 4 28 249
50 0 4 29 249
50 -50 3 30 249
100 -1250 2 31 249
100 0 1 32 249
100 -250 1 33 249
100 0 2 34 249
50 0 3 35 249
100 0 2 36 249
100 0 2 37 249
100 0 2 38 249
100 0 2 39 249
100 0 2 40 249
100 0 2 41 249
50 -50 3 42 249
100 0 2 43 249
100 0 2 44 249
100 -1250 2 45 249
50 0 4 46 249
50 0 3 47 249
50 -50 3 48 249
50 0 4 49 249
50 0 4 50 249
100 0 1 51 249
50 -250 4 52 249
100 -350 1 53 249
100 0 2 54 249
100 0 2 55 249
100 0 2 56 249
100 0 2 57 249
50 0 3 58 249
50 -50 3 59 249
100 0 1 60 249
100 0 2 61 249
50 0 4 62 249
100 -250 1 63 249
100 0 2 64 249
100 0 2 65 249
100 0 2 66 249
100 0 2 67 249
50 0 3 68 249
50 -50 3 69 249
100 0 2 70 249
100 0 2 71 249
100 0 2 72 249
100 0 2 73 249
100 0 2 74 249
100 0 2 75 249
100 -1250 2 76 249
50 0 4 77 249
50 0 4 78 249
100 0 2 79 249
100 0 2 80 249
100 0 2 81 249
100 0 2 82 249
100 0 2 83 249
50 0 3 84 249
100 0 2 85 249
100 0 2 86 249
100 0 2 87 249
100 -1250 2 88 249
50 -50 3 89 249
100 0 2 90 249
100 0 2 91 249
100 0 2 92 249
100 0 1 93 249
100 0 2 94 249
100 0 2 95 249
100 -1250 2 96 249
100 -200 1 97 249
100 0 2 98 249
100 0 2 99 249
50 0 4 100 249
50 -250 4 1 250
50 -50 3 2 250
50 -50 3 3 250
100 0 2 4 250
100 0 1 5 250
100 -1250 2 6 250
100 0 1 7 250
50 0 3 8 250
100 0 1 9 250
100 -350 1 10 250
50 -50 3 11 250
50 0 4 12 250
100 0 1 13 250
50 -50 3 14 250
100 0 2 15 250
100 -250 1 16 250
50 0 4 17 250
50 0 3 18 250
50 0 3 19 250
50 0 3 20 250
50 -50 3 21 250
50 0 4 22 250
100 -300 1 23 250
100 0 2 24 250
100 0 2 25 250
100 0 2 26 250
100 0 2 27 250
50 0 3 28 250
100 0 2 29 250
100 0 2 30 250
100 0 2 31 250
100 0 2 32 250
50 0 3 33 250
50 0 3 34 250
100 0 2 35 250
100 0 2 36 250
50 0 3 37 250
50 0 4 38 250
100 0 2 39 250
100 0 2 40 250
100 -1250 2 41 250
50 0 3 42 250
50 0 3 43 250
100 0 2 44 250
100 0 2 45 250
100 0 2 46 250
50 0 4 47 250
50 -50 3 48 250
50 0 4 49 250
100 0 2 50 250
100 0 2 51 250
50 -50 3 52 250
50 -50 3 53 250
50 0 4 54 250
100 0 2 55 250
50 -50 3 56 250
50 0 4 57 250
50 0 4 58 250
50 -50 3 59 250
50 0 4 60 250
100 0 2 61 250
50 0 4 62 250
50 0 4 63 250
100 -1250 2 64 250
100 0 2 65 250
100 0 2 66 250
100 0 2 67 250
100 0 2 68 250
100 0 2 69 250
50 0 3 70 250
50 0 4 71 250
50 0 3 72 250
50 0 4 73 250
50 0 4 74 250
50 -250 4 75 250
50 0 4 76 250
50 -50 3 77 250
100 0 2 78 250
100 0 2 79 250
50 0 3 80 250
50 -50 3 81 250
50 0 4 82 250
50 0 4 83 250
100 0 2 84 250
50 -50 3 85 250
50 0 4 86 250
50 0 3 87 250
50 -250 4 88 250
50 0 4 89 250
50 -50 3 90 250
50 -50 3 91 250
50 0 3 92 250
50 0 4 93 250
50 0 3 94 250
100 -150 1 95 250
50 -50 3 96 250
50 0 3 97 250
50 0 4 98 250
100 0 1 99 250
50 -50 3 100 250
100 -150 1 1 251
50 -50 3 2 251
100 0 2 3 251
50 0 4 4 251
50 0 4 5 251
50 0 3 6 251
100 0 1 7 251
100 0 2 8 251
50 0 4 9 251
50 -50 3 10 251
100 -1250 2 11 251
100 0 1 12 251
50 0 3 13 251
50 -250 4 14 251
100 0 1 15 251
100 0 2 16 251
100 0 1 17 251
100 0 2 18 251
50 0 4 19 251
50 -50 3 20 251
100 -350 1 21 251
100 0 2 22 251
100 0 2 23 251
100 0 2 24 251
100 0 2 25 251
100 0 2 26 251
100 0 2 27 251
100 0 2 28 251
100 0 2 29 251
100 0 2 30 251
100 0 2 31 251
100 -1250 2 32 251
50 0 4 33 251
100 0 2 34 251
100 0 2 35 251
100 0 2 36 251
100 0 2 37 251
100 0 2 38 251
50 0 3 39 251
100 0 2 40 251
50 0 3 41 251
100 0 2 42 251
100 0 2 43 251
100 -1250 2 44 251
100 0 2 45 251
100 0 2 46 251
100 0 2 47 251
100 0 2 48 251
100 0 2 49 251
100 0 2 50 251
100 -250 1 51 251
50 -50 3 52 251
100 0 2 53 251
100 0 2 54 251
100 0 2 55 251
100 -1250 2 56 251
100 0 2 57 251
50 0 4 58 251
50 0 3 59 251
100 0 2 60 251
100 0 1 61 251
100 0 2 62 251
50 -50 3 63 251
100 0 2 64 251
50 0 4 65 251
50 0 4 66 251
50 0 4 67 251
50 -50 3 68 251
50 0 4 69 251
100 0 2 70 251
100 -300 1 71 251
100 0 2 72 251
100 0 2 73 251
100 0 2 74 251
100 0 2 75 251
100 0 2 76 251
100 -1250 2 77 251
50 -50 3 78 251
50 0 3 79 251
50 -50 3 80 251
50 0 4 81 251
50 0 4 82 251
50 0 4 83 251
100 0 2 84 251
100 0 2 85 251
50 0 3 86 251
100 0 2 87 251
100 -200 1 88 251
100 0 2 89 251
100 0 2 90 251
100 0 2 91 251
100 -1250 2 92 251
50 0 3 93 251
100 0 2 94 251
100 0 2 95 251
100 0 2 96 251
100 0 2 97 251
100 0 2 98 251
100 0 2 99 251
100 0 2 100 251
100 0 1 1 252
100 -300 1 2 252
100 -150 1 3 252
100 -250 1 4 252
100 0 2 5 252
100 -1250 2 6 252
100 0 2 7 252
100 0 2 8 252
100 0 2 9 252
100 0 2 10 252
50 0 3 11 252
50 -50 3 12 252
50 -50 3 13 252
50 -50 3 14 252
50 -250 4 15 252
50 0 4 16 252
50 0 4 17 252
50 0 4 18 252
50 0 4 19 252
50 0 4 20 252
50 0 4 21 252
50 0 4 22 252
50 0 4 23 252
50 0 4 24 252
50 0 4 25 252
50 0 4 26 252
50 0 4 27 252
50 -250 4 28 252
100 0 1 29 252
100 0 1 30 252
100 -200 1 31 252
100 -350 1 32 252
100 0 1 33 252
100 0 1 34 252
100 0 1 35 252
100 -150 1 36 252
100 -250 1 37 252
100 0 2 38 252
100 0 2 39 252
100 -300 1 40 252
100 0 2 41 252
100 0 2 42 252
100 0 2 43 252
50 0 3 44 252
50 0 3 45 252
50 0 4 46 252
50 -50 3 47 252
100 0 2 48 252
100 0 1 49 252
100 -200 1 50 252
100 0 2 51 252
100 0 2 52 252
50 0 4 53 252
50 0 4 54 252
50 0 4 55 252
50 0 4 56 252
50 0 4 57 252
50 0 4 58 252
50 0 4 59 252
50 0 4 60 252
50 -250 4 61 252
50 0 3 62 252
50 -50 3 63 252
100 0 2 64 252
100 -1250 2 65 252
100 0 2 66 252
100 0 2 67 252
100 0 2 68 252
100 0 2 69 252
100 0 2 70 252
100 -1250 2 71 252
100 -350 1 72 252
100 0 1 73 252
100 0 1 74 252
50 0 3 75 252
50 0 3 76 252
50 -50 3 77 252
50 -50 3 78 252
50 -50 3 79 252
50 -50 3 80 252
50 0 3 81 252
50 0 3 82 252
50 0 3 83 252
50 0 3 84 252
50 -50 3 85 252
50 -50 3 86 252
50 0 3 87 252
50 -50 3 88 252
50 -50 3 89 252
50 0 3 90 252
50 0 3 91 252
100 0 1 92 252
100 0 1 93 252
100 -150 1 94 252
100 0 1 95 252
100 -350 1 96 252
100 0 1 97 252
100 -200 1 98 252
100 -300 1 99 252
100 -250 1 100 252
100 0 1 1 253
100 -350 1 2 253
100 0 2 3 253
100 0 2 4 253
100 -1250 2 5 253
100 0 2 6 253
100 0 2 7 253
50 -50 3 8 253
50 0 3 9 253
50 -50 3 10 253
50 0 3 11 253
50 -50 3 12 253
50 0 4 13 253
50 0 4 14 253
50 0 4 15 253
50 0 4 16 253
50 -250 4 17 253
50 0 4 18 253
50 0 4 19 253
50 0 4 20 253
50 0 4 21 253
100 -300 1 22 253
100 0 1 23 253
100 0 1 24 253
100 -200 1 25 253
100 -250 1 26 253
100 0 2 27 253
100 0 2 28 253
100 0 2 29 253
100 0 2 30 253
100 0 2 31 253
100 0 2 32 253
100 0 2 33 253
100 0 2 34 253
100 0 2 35 253
100 -1250 2 36 253
100 0 2 37 253
100 0 2 38 253
100 0 2 39 253
100 0 2 40 253
100 0 2 41 253
100 -1250 2 42 253
50 0 4 43 253
100 -150 1 44 253
50 -50 3 45 253
50 -50 3 46 253
100 0 1 47 253
100 0 1 48 253
100 0 2 49 253
100 0 2 50 253
100 0 2 51 253
100 0 2 52 253
100 0 1 53 253
100 0 1 54 253
100 -250 1 55 253
100 -300 1 56 253
100 -150 1 57 253
100 0 2 58 253
100 0 2 59 253
100 0 2 60 253
100 0 2 61 253
100 0 2 62 253
100 0 2 63 253
100 0 2 64 253
100 0 2 65 253
100 -1250 2 66 253
100 0 2 67 253
100 0 2 68 253
100 0 2 69 253
100 0 2 70 253
100 0 2 71 253
100 0 2 72 253
100 0 2 73 253
100 0 2 74 253
100 0 2 75 253
100 0 2 76 253
100 -1250 2 77 253
100 0 2 78 253
100 0 2 79 253
100 0 2 80 253
100 0 2 81 253
100 0 2 82 253
100 0 2 83 253
100 0 2 84 253
100 0 2 85 253
100 0 2 86 253
100 0 2 87 253
100 0 2 88 253
100 0 2 89 253
100 -1250 2 90 253
50 0 4 91 253
50 -250 4 92 253
50 0 4 93 253
50 0 4 94 253
50 0 4 95 253
50 0 4 96 253
50 0 4 97 253
50 0 4 98 253
50 0 4 99 253
50 0 4 100 253
100 0 1 1 254
50 0 3 2 254
50 0 3 3 254
50 0 3 4 254
50 -50 3 5 254
100 0 2 6 254
50 0 4 7 254
50 0 3 8 254
50 0 3 9 254
50 -50 3 10 254
100 -150 1 11 254
100 0 2 12 254
50 -50 3 13 254
50 0 4 14 254
50 -50 3 15 254
50 0 4 16 254
50 0 4 17 254
100 0 2 18 254
50 -50 3 19 254
50 0 4 20 254
50 0 4 21 254
50 0 4 22 254
50 0 4 23 254
100 -300 1 24 254
50 0 4 25 254
50 -250 4 26 254
50 -50 3 27 254
50 0 3 28 254
50 -50 3 29 254
50 0 4 30 254
50 0 4 31 254
100 0 2 32 254
100 0 2 33 254
50 -50 3 34 254
50 -250 4 35 254
50 0 3 36 254
50 0 3 37 254
50 -50 3 38 254
50 0 3 39 254
50 -50 3 40 254
50 0 3 41 254
50 -50 3 42 254
50 -50 3 43 254
50 -50 3 44 254
50 0 3 45 254
50 0 3 46 254
50 0 3 47 254
50 -50 3 48 254
50 -50 3 49 254
50 0 3 50 254
50 0 3 51 254
50 -50 3 52 254
50 0 3 53 254
50 -50 3 54 254
50 -50 3 55 254
50 0 3 56 254
50 -50 3 57 254
50 0 3 58 254
50 0 3 59 254
50 -50 3 60 254
50 0 3 61 254
50 0 3 62 254
50 -50 3 63 254
50 0 3 64 254
50 0 3 65 254
50 -50 3 66 254
50 -50 3 67 254
50 -50 3 68 254
50 -50 3 69 254
50 0 3 70 254
50 0 3 71 254
50 -50 3 72 254
50 -50 3 73 254
50 -50 3 74 254
50 0 3 75 254
100 -1250 2 76 254
50 0 3 77 254
50 -50 3 78 254
50 0 3 79 254
50 -50 3 80 254
50 0 3 81 254
50 0 3 82 254
50 0 3 83 254
50 0 3 84 254
50 0 3 85 254
50 -50 3 86 254
50 -50 3 87 254
50 0 3 88 254
50 -50 3 89 254
50 -50 3 90 254
50 -50 3 91 254
50 0 3 92 254
50 0 3 93 254
50 -50 3 94 254
50 0 3 95 254
50 0 3 96 254
50 -50 3 97 254
50 -50 3 98 254
50 -50 3 99 254
50 -50 3 100 254
100 0 1 1 255
100 0 2 2 255
50 -50 3 3 255
50 0 4 4 255
100 0 1 5 255
100 -350 1 6 255
100 -300 1 7 255
100 -1250 2 8 255
50 0 3 9 255
50 0 4 10 255
50 -50 3 11 255
100 0 2 12 255
100 -150 1 13 255
100 0 2 14 255
50 0 3 15 255
50 0 4 16 255
50 -250 4 17 255
50 -50 3 18 255
100 0 2 19 255
100 0 1 20 255
100 0 2 21 255
50 0 3 22 255
50 0 4 23 255
50 0 3 24 255
100 0 2 25 255
100 -200 1 26 255
100 0 2 27 255
50 0 3 28 255
50 0 4 29 255
50 -50 3 30 255
100 0 2 31 255
100 0 1 32 255
100 0 2 33 255
50 -50 3 34 255
50 0 4 35 255
50 -50 3 36 255
100 0 2 37 255
100 -250 1 38 255
100 0 2 39 255
50 -50 3 40 255
50 0 4 41 255
50 0 3 42 255
100 0 2 43 255
100 0 1 44 255
100 0 2 45 255
50 -50 3 46 255
50 0 4 47 255
50 0 3 48 255
100 0 2 49 255
100 -250 1 50 255
100 0 2 51 255
50 -50 3 52 255
50 0 4 53 255
50 0 3 54 255
100 0 2 55 255
100 0 1 56 255
100 -1250 2 57 255
50 0 3 58 255
50 0 4 59 255
50 -50 3 60 255
100 0 2 61 255
100 0 1 62 255
100 0 2 63 255
50 0 3 64 255
50 0 4 65 255
50 0 3 66 255
100 0 2 67 255
100 0 1 68 255
100 0 2 69 255
50 -50 3 70 255
50 0 4 71 255
50 -50 3 72 255
100 0 2 73 255
100 0 1 74 255
100 0 2 75 255
50 -50 3 76 255
50 0 4 77 255
50 -50 3 78 255
100 -1250 2 79 255
100 -150 1 80 255
100 0 2 81 255
50 0 3 82 255
50 0 4 83 255
50 0 3 84 255
100 0 2 85 255
100 -300 1 86 255
100 0 2 87 255
50 -50 3 88 255
50 0 4 89 255
50 0 3 90 255
100 0 2 91 255
100 -350 1 92 255
100 0 2 93 255
50 0 3 94 255
50 0 4 95 255
50 -50 3 96 255
100 0 2 97 255
100 -200 1 98 255
100 0 2 99 255
50 0 3 100 255
100 0 1 1 256
100 -250 1 2 256
100 -200 1 3 256
100 0 2 4 256
50 0 3 5 256
50 0 4 6 256
100 0 1 7 256
100 -1250 2 8 256
100 0 1 9 256
50 0 4 10 256
100 -350 1 11 256
50 -50 3 12 256
100 0 2 13 256
50 0 4 14 256
100 0 1 15 256
50 -50 3 16 256
100 0 2 17 256
50 0 4 18 256
100 -150 1 19 256
50 0 3 20 256
100 0 2 21 256
50 -250 4 22 256
100 0 1 23 256
50 0 3 24 256
100 0 2 25 256
100 -300 1 26 256
50 0 4 27 256
50 -50 3 28 256
100 0 2 29 256
100 0 1 30 256
50 0 4 31 256
100 0 2 32 256
50 -50 3 33 256
100 -300 1 34 256
50 0 4 35 256
50 0 3 36 256
100 0 2 37 256
50 -50 3 38 256
100 0 2 39 256
50 0 3 40 256
100 0 2 41 256
50 -50 3 42 256
100 -1250 2 43 256
50 -50 3 44 256
50 0 4 45 256
100 -250 1 46 256
100 0 2 47 256
50 0 3 48 256
100 -150 1 49 256
100 0 2 50 256
50 0 4 51 256
50 -50 3 52 256
50 -50 3 53 256
50 0 3 54 256
50 -50 3 55 256
50 0 3 56 256
50 0 3 57 256
50 0 3 58 256
50 -50 3 59 256
50 0 3 60 256
50 0 3 61 256
50 -50 3 62 256
50 -50 3 63 256
50 -50 3 64 256
50 0 3 65 256
50 0 3 66 256
50 0 3 67 256
50 -50 3 68 256
50 -50 3 69 256
50 0 3 70 256
50 0 3 71 256
50 -50 3 72 256
50 0 3 73 256
50 -50 3 74 256
50 -50 3 75 256
50 0 3 76 256
50 0 3 77 256
50 -50 3 78 256
50 -50 3 79 256
50 0 3 80 256
50 0 3 81 256
50 -50 3 82 256
50 0 3 83 256
50 0 3 84 256
50 0 3 85 256
50 -50 3 86 256
50 -50 3 87 256
50 -50 3 88 256
50 -50 3 89 256
50 -50 3 90 256
50 0 3 91 256
50 -50 3 92 256
50 0 3 93 256
50 -50 3 94 256
50 0 3 95 256
50 0 3 96 256
50 0 3 97 256
50 -50 3 98 256
50 -50 3 99 256
50 -50 3 100 256
100 -200 1 1 257
100 -150 1 2 257
100 -350 1 3 257
100 0 2 4 257
100 0 2 5 257
100 0 2 6 257
100 0 2 7 257
100 0 2 8 257
50 -50 3 9 257
50 0 4 10 257
100 0 2 11 257
100 -1250 2 12 257
100 0 2 13 257
100 0 2 14 257
100 0 2 15 257
100 0 2 16 257
100 -1250 2 17 257
100 0 2 18 257
100 0 2 19 257
100 0 2 20 257
100 0 2 21 257
50 0 4 22 257
100 0 2 23 257
100 0 2 24 257
100 0 2 25 257
100 0 2 26 257
50 0 4 27 257
100 0 2 28 257
100 0 2 29 257
100 0 2 30 257
100 0 2 31 257
50 0 4 32 257
100 0 2 33 257
100 -1250 2 34 257
50 -50 3 35 257
50 0 4 36 257
50 0 4 37 257
50 0 4 38 257
50 -250 4 39 257
100 0 2 40 257
100 0 2 41 257
100 0 2 42 257
100 0 2 43 257
100 0 2 44 257
100 0 2 45 257
100 0 2 46 257
100 -1250 2 47 257
100 0 2 48 257
100 0 2 49 257
100 0 2 50 257
100 0 2 51 257
100 0 2 52 257
100 0 2 53 257
100 0 2 54 257
100 0 2 55 257
50 0 4 56 257
100 0 2 57 257
50 0 4 58 257
100 -1250 2 59 257
100 0 2 60 257
100 0 2 61 257
50 0 3 62 257
50 0 3 63 257
50 0 3 64 257
100 0 2 65 257
100 0 2 66 257
100 0 2 67 257
100 0 2 68 257
50 -50 3 69 257
50 0 4 70 257
50 0 4 71 257
50 0 3 72 257
100 0 2 73 257
100 0 2 74 257
50 0 3 75 257
50 -50 3 76 257
50 0 4 77 257
50 -250 4 78 257
100 0 2 79 257
100 0 2 80 257
100 0 2 81 257
100 0 2 82 257
50 -50 3 83 257
50 -50 3 84 257
50 0 4 85 257
50 0 4 86 257
50 0 4 87 257
100 0 2 88 257
100 -1250 2 89 257
100 0 2 90 257
100 0 2 91 257
100 0 2 92 257
100 -1250 2 93 257
100 0 2 94 257
100 0 2 95 257
100 0 2 96 257
100 0 2 97 257
100 0 2 98 257
50 0 3 99 257
100 0 2 100 257
100 0 1 1 258
100 0 2 2 258
50 0 3 3 258
50 -250 4 4 258
100 -300 1 5 258
100 0 2 6 258
50 -50 3 7 258
50 0 4 8 258
100 0 1 9 258
100 0 2 10 258
50 -50 3 11 258
50 0 4 12 258
100 0 2 13 258
100 0 2 14 258
100 -1250 2 15 258
100 0 1 16 258
50 0 3 17 258
50 0 3 18 258
50 -50 3 19 258
100 -200 1 20 258
50 0 4 21 258
100 0 2 22 258
50 -50 3 23 258
50 0 3 24 258
50 -50 3 25 258
50 0 3 26 258
50 0 3 27 258
50 0 3 28 258
50 -50 3 29 258
50 -50 3 30 258
50 -50 3 31 258
50 0 3 32 258
50 0 3 33 258
50 -50 3 34 258
50 0 3 35 258
50 -50 3 36 258
50 -50 3 37 258
50 0 3 38 258
50 -50 3 39 258
50 -50 3 40 258
50 0 3 41 258
50 0 3 42 258
50 -50 3 43 258
50 -50 3 44 258
50 0 3 45 258
50 0 3 46 258
50 -50 3 47 258
50 0 3 48 258
50 -50 3 49 258
50 0 3 50 258
50 -50 3 51 258
50 0 3 52 258
50 0 3 53 258
50 -50 3 54 258
50 0 3 55 258
50 -50 3 56 258
50 -50 3 57 258
50 -50 3 58 258
50 0 3 59 258
50 0 3 60 258
50 -50 3 61 258
50 0 3 62 258
50 -50 3 63 258
50 -50 3 64 258
50 0 3 65 258
50 0 3 66 258
50 -50 3 67 258
50 -50 3 68 258
50 -50 3 69 258
50 0 3 70 258
100 -350 1 71 258
50 0 3 72 258
50 0 3 73 258
50 -50 3 74 258
50 0 3 75 258
50 -50 3 76 258
50 0 3 77 258
50 0 3 78 258
50 0 3 79 258
50 0 3 80 258
50 0 3 81 258
50 -50 3 82 258
50 -50 3 83 258
50 -50 3 84 258
50 -50 3 85 258
50 0 3 86 258
50 -50 3 87 258
50 -50 3 88 258
50 0 3 89 258
50 0 3 90 258
50 0 3 91 258
50 -50 3 92 258
50 0 3 93 258
50 -50 3 94 258
50 -50 3 95 258
50 0 3 96 258
50 -50 3 97 258
50 0 3 98 258
50 -50 3 99 258
50 0 3 100 258
50 0 3 1 259
100 -350 1 2 259
100 0 2 3 259
50 0 4 4 259
50 -50 3 5 259
100 0 2 6 259
50 0 4 7 259
100 0 2 8 259
100 0 2 9 259
100 0 2 10 259
50 -50 3 11 259
100 0 2 12 259
100 -1250 2 13 259
50 0 4 14 259
100 0 1 15 259
100 -200 1 16 259
100 0 2 17 259
50 0 3 18 259
100 0 2 19 259
100 0 2 20 259
100 0 2 21 259
100 0 2 22 259
50 0 4 23 259
50 0 4 24 259
100 0 2 25 259
100 0 2 26 259
50 -250 4 27 259
100 0 2 28 259
100 0 1 29 259
100 -150 1 30 259
100 -1250 2 31 259
50 0 3 32 259
50 -50 3 33 259
50 0 3 34 259
50 0 4 35 259
50 0 4 36 259
50 0 4 37 259
50 0 4 38 259
100 0 2 39 259
100 0 2 40 259
100 0 2 41 259
100 0 2 42 259
100 0 2 43 259
100 0 2 44 259
100 0 2 45 259
50 0 4 46 259
50 0 4 47 259
50 0 4 48 259
50 0 4 49 259
50 0 4 50 259
50 0 4 51 259
50 0 4 52 259
50 0 4 53 259
50 0 4 54 259
50 -250 4 55 259
50 -50 3 56 259
50 0 4 57 259
50 0 4 58 259
50 0 4 59 259
50 -250 4 60 259
100 0 2 61 259
100 0 2 62 259
100 0 2 63 259
100 0 2 64 259
50 0 3 65 259
100 -1250 2 66 259
50 -50 3 67 259
50 0 3 68 259
50 0 4 69 259
50 0 4 70 259
50 0 4 71 259
50 0 4 72 259
50 0 4 73 259
50 0 4 74 259
50 0 4 75 259
100 0 2 76 259
100 0 2 77 259
100 0 2 78 259
100 0 2 79 259
100 0 2 80 259
100 0 2 81 259
50 0 4 82 259
50 0 4 83 259
50 0 4 84 259
50 0 4 85 259
50 0 4 86 259
50 0 4 87 259
50 0 4 88 259
50 0 4 89 259
50 -250 4 90 259
50 -250 4 91 259
100 0 2 92 259
100 0 2 93 259
100 0 2 94 259
50 0 4 95 259
50 0 4 96 259
50 0 4 97 259
50 0 4 98 259
50 0 4 99 259
50 0 4 100 259
100 -350 1 1 260
100 0 2 2 260
50 -50 3 3 260
50 0 4 4 260
100 0 2 5 260
100 0 2 6 260
100 0 2 7 260
100 0 2 8 260
100 0 2 9 260
50 0 4 10 260
50 0 4 11 260
100 0 2 12 260
100 0 2 13 260
100 0 2 14 260
100 -1250 2 15 260
50 0 4 16 260
50 0 4 17 260
50 0 4 18 260
50 0 3 19 260
50 -250 4 20 260
50 0 3 21 260
50 0 3 22 260
100 0 1 23 260
100 -150 1 24 260
50 -50 3 25 260
100 -200 1 26 260
100 0 2 27 260
100 0 2 28 260
100 -1250 2 29 260
50 0 4 30 260
50 0 4 31 260
50 0 4 32 260
50 0 4 33 260
50 0 4 34 260
100 -300 1 35 260
50 0 3 36 260
50 0 4 37 260
50 -50 3 38 260
50 0 4 39 260
50 -250 4 40 260
50 -50 3 41 260
50 -50 3 42 260
100 0 1 43 260
100 -250 1 44 260
100 0 2 45 260
100 0 2 46 260
100 0 2 47 260
50 0 4 48 260
100 0 2 49 260
100 0 1 50 260
50 0 4 51 260
100 0 2 52 260
50 0 4 53 260
100 0 1 54 260
100 0 2 55 260
50 0 4 56 260
100 0 1 57 260
100 0 2 58 260
100 0 1 59 260
50 0 4 60 260
100 0 2 61 260
100 0 1 62 260
50 0 4 63 260
50 0 3 64 260
100 0 2 65 260
100 0 1 66 260
100 0 2 67 260
50 0 4 68 260
100 0 1 69 260
100 0 2 70 260
100 -300 1 71 260
50 0 4 72 260
50 0 3 73 260
100 0 2 74 260
50 -50 3 75 260
50 0 4 76 260
50 -50 3 77 260
50 0 4 78 260
100 0 2 79 260
100 0 2 80 260
50 0 3 81 260
100 -350 1 82 260
50 -50 3 83 260
100 -1250 2 84 260
50 0 4 85 260
50 0 4 86 260
50 -250 4 87 260
50 -50 3 88 260
100 -150 1 89 260
100 0 2 90 260
100 0 2 91 260
100 0 2 92 260
100 0 2 93 260
100 0 2 94 260
50 0 4 95 260
50 0 4 96 260
100 -200 1 97 260
100 0 2 98 260
50 0 3 99 260
50 -250 4 100 260
100 0 2 1 261
50 -50 3 2 261
100 -250 1 3 261
100 0 2 4 261
50 0 4 5 261
100 0 2 6 261
100 0 2 7 261
100 0 2 8 261
100 0 2 9 261
100 0 2 10 261
100 0 2 11 261
100 -1250 2 12 261
100 0 2 13 261
50 -50 3 14 261
50 0 4 15 261
50 0 4 16 261
100 0 2 17 261
100 -1250 2 18 261
100 0 1 19 261
100 0 1 20 261
100 -150 1 21 261
100 0 2 22 261
50 0 4 23 261
50 -50 3 24 261
100 0 2 25 261
100 0 2 26 261
100 0 1 27 261
100 -350 1 28 261
100 0 2 29 261
100 0 2 30 261
100 0 2 31 261
100 0 2 32 261
100 0 2 33 261
100 0 2 34 261
100 -1250 2 35 261
100 0 1 36 261
100 0 1 37 261
100 -300 1 38 261
100 0 2 39 261
100 0 2 40 261
100 0 2 41 261
100 0 2 42 261
50 -250 4 43 261
100 0 2 44 261
100 0 2 45 261
100 0 2 46 261
100 0 2 47 261
100 0 2 48 261
100 0 2 49 261
100 0 2 50 261
100 0 2 51 261
100 0 2 52 261
50 -50 3 53 261
100 -1250 2 54 261
50 0 3 55 261
50 0 3 56 261
50 -50 3 57 261
100 0 2 58 261
100 0 2 59 261
100 0 2 60 261
100 0 2 61 261
100 -200 1 62 261
100 0 2 63 261
100 -1250 2 64 261
50 0 3 65 261
100 0 2 66 261
100 0 2 67 261
100 0 2 68 261
100 0 2 69 261
100 0 2 70 261
100 0 2 71 261
100 0 2 72 261
50 0 4 73 261
100 0 2 74 261
100 0 2 75 261
100 0 2 76 261
50 0 4 77 261
100 0 2 78 261
100 0 2 79 261
100 0 2 80 261
100 -1250 2 81 261
50 0 4 82 261
50 0 4 83 261
100 0 2 84 261
100 0 2 85 261
100 0 2 86 261
100 0 2 87 261
50 0 4 88 261
100 -1250 2 89 261
50 0 4 90 261
100 0 2 91 261
100 0 2 92 261
100 0 2 93 261
100 0 2 94 261
100 0 2 95 261
100 0 2 96 261
100 0 2 97 261
100 0 2 98 261
100 0 2 99 261
100 0 2 100 261
100 -250 1 1 262
100 0 1 2 262
100 0 1 3 262
100 -300 1 4 262
100 -150 1 5 262
100 0 1 6 262
100 -350 1 7 262
100 0 1 8 262
100 0 1 9 262
100 -200 1 10 262
100 0 2 11 262
100 0 2 12 262
100 0 2 13 262
100 0 2 14 262
100 0 2 15 262
100 -1250 2 16 262
100 0 2 17 262
100 0 2 18 262
100 0 2 19 262
100 0 2 20 262
50 0 3 21 262
50 0 3 22 262
50 -50 3 23 262
50 0 3 24 262
50 -50 3 25 262
50 -50 3 26 262
50 0 3 27 262
50 -50 3 28 262
50 -50 3 29 262
50 0 3 30 262
50 0 4 31 262
50 0 4 32 262
50 -250 4 33 262
50 0 4 34 262
50 0 4 35 262
50 0 4 36 262
50 0 4 37 262
50 0 4 38 262
50 0 4 39 262
50 0 4 40 262
50 0 4 41 262
50 0 4 42 262
50 0 4 43 262
50 0 4 44 262
50 0 4 45 262
50 0 4 46 262
50 -250 4 47 262
50 0 4 48 262
50 0 4 49 262
50 0 4 50 262
50 0 4 51 262
50 0 4 52 262
50 0 4 53 262
50 0 4 54 262
50 0 4 55 262
50 -250 4 56 262
50 0 4 57 262
50 0 4 58 262
50 0 4 59 262
50 0 4 60 262
50 -50 3 61 262
50 -50 3 62 262
50 -50 3 63 262
50 0 3 64 262
50 0 3 65 262
50 -50 3 66 262
50 0 3 67 262
