,win,loss,total_pr_trial,accumulated_score,deck_select,no,session,sub_ID,data_type,Study,Group
22899,50,0,50,2000,4,100,1,229,unknown,SteingroverInPrep,2
22900,100,-250,-150,1850,1,1,1,230,unknown,SteingroverInPrep,2
22901,100,0,100,1950,2,2,1,230,unknown,SteingroverInPrep,2
22902,100,0,100,2050,2,3,1,230,unknown,SteingroverInPrep,2
22903,100,0,100,2150,2,4,1,230,unknown,SteingroverInPrep,2
22904,100,0,100,2250,2,5,1,230,unknown,SteingroverInPrep,2
22905,100,-1250,-1150,1100,2,6,1,230,unknown,SteingroverInPrep,2
22906,50,0,50,1150,3,7,1,230,unknown,SteingroverInPrep,2
22907,50,-50,0,1150,3,8,1,230,unknown,SteingroverInPrep,2
22908,50,-50,0,1150,3,9,1,230,unknown,SteingroverInPrep,2
22909,50,0,50,1200,3,10,1,230,unknown,SteingroverInPrep,2
22910,50,-50,0,1200,3,11,1,230,unknown,SteingroverInPrep,2
22911,50,0,50,1250,4,12,1,230,unknown,SteingroverInPrep,2
22912,50,0,50,1300,4,13,1,230,unknown,SteingroverInPrep,2
22913,50,0,50,1350,4,14,1,230,unknown,SteingroverInPrep,2
22914,50,-250,-200,1150,4,15,1,230,unknown,SteingroverInPrep,2
22915,50,0,50,1200,4,16,1,230,unknown,SteingroverInPrep,2
22916,50,0,50,1250,4,17,1,230,unknown,SteingroverInPrep,2
22917,50,0,50,1300,4,18,1,230,unknown,SteingroverInPrep,2
22918,50,0,50,1350,4,19,1,230,unknown,SteingroverInPrep,2
22919,50,0,50,1400,4,20,1,230,unknown,SteingroverInPrep,2
22920,50,0,50,1450,4,21,1,230,unknown,SteingroverInPrep,2
22921,50,0,50,1500,4,22,1,230,unknown,SteingroverInPrep,2
22922,50,0,50,1550,4,23,1,230,unknown,SteingroverInPrep,2
22923,50,0,50,1600,4,24,1,230,unknown,SteingroverInPrep,2
22924,50,0,50,1650,4,25,1,230,unknown,SteingroverInPrep,2
22925,50,0,50,1700,4,26,1,230,unknown,SteingroverInPrep,2
22926,50,0,50,1750,4,27,1,230,unknown,SteingroverInPrep,2
22927,50,0,50,1800,4,28,1,230,unknown,SteingroverInPrep,2
22928,50,0,50,1850,3,29,1,230,unknown,SteingroverInPrep,2
22929,50,-50,0,1850,3,30,1,230,unknown,SteingroverInPrep,2
22930,50,0,50,1900,3,31,1,230,unknown,SteingroverInPrep,2
22931,50,0,50,1950,3,32,1,230,unknown,SteingroverInPrep,2
22932,50,-50,0,1950,3,33,1,230,unknown,SteingroverInPrep,2
22933,50,-250,-200,1750,4,34,1,230,unknown,SteingroverInPrep,2
22934,50,-50,0,1750,3,35,1,230,unknown,SteingroverInPrep,2
22935,50,0,50,1800,3,36,1,230,unknown,SteingroverInPrep,2
22936,50,0,50,1850,3,37,1,230,unknown,SteingroverInPrep,2
22937,50,0,50,1900,3,38,1,230,unknown,SteingroverInPrep,2
22938,50,0,50,1950,3,39,1,230,unknown,SteingroverInPrep,2
22939,50,-50,0,1950,3,40,1,230,unknown,SteingroverInPrep,2
22940,50,0,50,2000,3,41,1,230,unknown,SteingroverInPrep,2
22941,50,-50,0,2000,3,42,1,230,unknown,SteingroverInPrep,2
22942,50,-50,0,2000,3,43,1,230,unknown,SteingroverInPrep,2
22943,50,-50,0,2000,3,44,1,230,unknown,SteingroverInPrep,2
22944,50,0,50,2050,3,45,1,230,unknown,SteingroverInPrep,2
22945,50,0,50,2100,3,46,1,230,unknown,SteingroverInPrep,2
22946,50,0,50,2150,3,47,1,230,unknown,SteingroverInPrep,2
22947,50,-50,0,2150,3,48,1,230,unknown,SteingroverInPrep,2
22948,50,-50,0,2150,3,49,1,230,unknown,SteingroverInPrep,2
22949,50,-50,0,2150,3,50,1,230,unknown,SteingroverInPrep,2
22950,50,0,50,2200,3,51,1,230,unknown,SteingroverInPrep,2
22951,50,0,50,2250,3,52,1,230,unknown,SteingroverInPrep,2
22952,50,-50,0,2250,3,53,1,230,unknown,SteingroverInPrep,2
22953,50,-50,0,2250,3,54,1,230,unknown,SteingroverInPrep,2
22954,50,0,50,2300,4,55,1,230,unknown,SteingroverInPrep,2
22955,50,0,50,2350,4,56,1,230,unknown,SteingroverInPrep,2
22956,50,0,50,2400,4,57,1,230,unknown,SteingroverInPrep,2
22957,50,-50,0,2400,3,58,1,230,unknown,SteingroverInPrep,2
22958,50,-50,0,2400,3,59,1,230,unknown,SteingroverInPrep,2
22959,50,0,50,2450,3,60,1,230,unknown,SteingroverInPrep,2
22960,50,-50,0,2450,3,61,1,230,unknown,SteingroverInPrep,2
22961,50,-50,0,2450,3,62,1,230,unknown,SteingroverInPrep,2
22962,50,0,50,2500,3,63,1,230,unknown,SteingroverInPrep,2
22963,50,0,50,2550,3,64,1,230,unknown,SteingroverInPrep,2
22964,50,0,50,2600,3,65,1,230,unknown,SteingroverInPrep,2
22965,50,-50,0,2600,3,66,1,230,unknown,SteingroverInPrep,2
22966,50,0,50,2650,3,67,1,230,unknown,SteingroverInPrep,2
22967,50,-50,0,2650,3,68,1,230,unknown,SteingroverInPrep,2
22968,50,-50,0,2650,3,69,1,230,unknown,SteingroverInPrep,2
22969,50,0,50,2700,3,70,1,230,unknown,SteingroverInPrep,2
22970,50,-50,0,2700,3,71,1,230,unknown,SteingroverInPrep,2
22971,50,0,50,2750,3,72,1,230,unknown,SteingroverInPrep,2
22972,50,0,50,2800,3,73,1,230,unknown,SteingroverInPrep,2
22973,50,-50,0,2800,3,74,1,230,unknown,SteingroverInPrep,2
22974,50,-50,0,2800,3,75,1,230,unknown,SteingroverInPrep,2
22975,50,0,50,2850,3,76,1,230,unknown,SteingroverInPrep,2
22976,50,0,50,2900,3,77,1,230,unknown,SteingroverInPrep,2
22977,50,-50,0,2900,3,78,1,230,unknown,SteingroverInPrep,2
22978,50,0,50,2950,3,79,1,230,unknown,SteingroverInPrep,2
22979,50,-50,0,2950,3,80,1,230,unknown,SteingroverInPrep,2
22980,50,0,50,3000,3,81,1,230,unknown,SteingroverInPrep,2
22981,50,-50,0,3000,3,82,1,230,unknown,SteingroverInPrep,2
22982,50,0,50,3050,3,83,1,230,unknown,SteingroverInPrep,2
22983,50,-50,0,3050,3,84,1,230,unknown,SteingroverInPrep,2
22984,50,-50,0,3050,3,85,1,230,unknown,SteingroverInPrep,2
22985,50,0,50,3100,3,86,1,230,unknown,SteingroverInPrep,2
22986,50,0,50,3150,3,87,1,230,unknown,SteingroverInPrep,2
22987,50,0,50,3200,3,88,1,230,unknown,SteingroverInPrep,2
22988,50,0,50,3250,3,89,1,230,unknown,SteingroverInPrep,2
22989,50,-50,0,3250,3,90,1,230,unknown,SteingroverInPrep,2
22990,50,0,50,3300,3,91,1,230,unknown,SteingroverInPrep,2
22991,50,0,50,3350,3,92,1,230,unknown,SteingroverInPrep,2
22992,50,-50,0,3350,3,93,1,230,unknown,SteingroverInPrep,2
22993,50,-50,0,3350,3,94,1,230,unknown,SteingroverInPrep,2
22994,50,-50,0,3350,3,95,1,230,unknown,SteingroverInPrep,2
22995,50,0,50,3400,3,96,1,230,unknown,SteingroverInPrep,2
22996,50,-50,0,3400,3,97,1,230,unknown,SteingroverInPrep,2
22997,50,0,50,3450,3,98,1,230,unknown,SteingroverInPrep,2
22998,50,0,50,3500,3,99,1,230,unknown,SteingroverInPrep,2
22999,50,0,50,3550,3,100,1,230,unknown,SteingroverInPrep,2
23000,100,-150,-50,1950,1,1,1,231,unknown,SteingroverInPrep,2
23001,100,-350,-250,1700,1,2,1,231,unknown,SteingroverInPrep,2
23002,100,0,100,1800,1,3,1,231,unknown,SteingroverInPrep,2
23003,100,-300,-200,1600,1,4,1,231,unknown,SteingroverInPrep,2
23004,100,-250,-150,1450,1,5,1,231,unknown,SteingroverInPrep,2
23005,100,0,100,1550,2,6,1,231,unknown,SteingroverInPrep,2
23006,100,0,100,1650,2,7,1,231,unknown,SteingroverInPrep,2
23007,100,0,100,1750,2,8,1,231,unknown,SteingroverInPrep,2
23008,100,0,100,1850,2,9,1,231,unknown,SteingroverInPrep,2
23009,100,0,100,1950,2,10,1,231,unknown,SteingroverInPrep,2
23010,50,-50,0,1950,3,11,1,231,unknown,SteingroverInPrep,2
23011,50,0,50,2000,3,12,1,231,unknown,SteingroverInPrep,2
23012,50,-50,0,2000,3,13,1,231,unknown,SteingroverInPrep,2
23013,50,-50,0,2000,3,14,1,231,unknown,SteingroverInPrep,2
23014,50,-50,0,2000,3,15,1,231,unknown,SteingroverInPrep,2
23015,50,0,50,2050,4,16,1,231,unknown,SteingroverInPrep,2
23016,50,0,50,2100,4,17,1,231,unknown,SteingroverInPrep,2
23017,50,0,50,2150,4,18,1,231,unknown,SteingroverInPrep,2
23018,50,0,50,2200,4,19,1,231,unknown,SteingroverInPrep,2
23019,50,0,50,2250,4,20,1,231,unknown,SteingroverInPrep,2
23020,100,0,100,2350,2,21,1,231,unknown,SteingroverInPrep,2
23021,100,-1250,-1150,1200,2,22,1,231,unknown,SteingroverInPrep,2
23022,100,0,100,1300,2,23,1,231,unknown,SteingroverInPrep,2
23023,100,0,100,1400,2,24,1,231,unknown,SteingroverInPrep,2
23024,100,0,100,1500,2,25,1,231,unknown,SteingroverInPrep,2
23025,50,0,50,1550,4,26,1,231,unknown,SteingroverInPrep,2
23026,50,0,50,1600,4,27,1,231,unknown,SteingroverInPrep,2
23027,50,0,50,1650,4,28,1,231,unknown,SteingroverInPrep,2
23028,50,0,50,1700,4,29,1,231,unknown,SteingroverInPrep,2
23029,50,-250,-200,1500,4,30,1,231,unknown,SteingroverInPrep,2
23030,50,-250,-200,1300,4,31,1,231,unknown,SteingroverInPrep,2
23031,50,0,50,1350,4,32,1,231,unknown,SteingroverInPrep,2
23032,50,0,50,1400,4,33,1,231,unknown,SteingroverInPrep,2
23033,50,0,50,1450,4,34,1,231,unknown,SteingroverInPrep,2
23034,50,0,50,1500,4,35,1,231,unknown,SteingroverInPrep,2
23035,50,0,50,1550,4,36,1,231,unknown,SteingroverInPrep,2
23036,50,0,50,1600,4,37,1,231,unknown,SteingroverInPrep,2
23037,50,0,50,1650,4,38,1,231,unknown,SteingroverInPrep,2
23038,50,0,50,1700,4,39,1,231,unknown,SteingroverInPrep,2
23039,50,0,50,1750,4,40,1,231,unknown,SteingroverInPrep,2
23040,100,0,100,1850,2,41,1,231,unknown,SteingroverInPrep,2
23041,100,0,100,1950,2,42,1,231,unknown,SteingroverInPrep,2
23042,50,0,50,2000,4,43,1,231,unknown,SteingroverInPrep,2
23043,50,0,50,2050,4,44,1,231,unknown,SteingroverInPrep,2
23044,50,0,50,2100,4,45,1,231,unknown,SteingroverInPrep,2
23045,50,0,50,2150,4,46,1,231,unknown,SteingroverInPrep,2
23046,50,0,50,2200,4,47,1,231,unknown,SteingroverInPrep,2
23047,50,0,50,2250,4,48,1,231,unknown,SteingroverInPrep,2
23048,50,0,50,2300,4,49,1,231,unknown,SteingroverInPrep,2
23049,50,-250,-200,2100,4,50,1,231,unknown,SteingroverInPrep,2
23050,50,0,50,2150,4,51,1,231,unknown,SteingroverInPrep,2
23051,50,0,50,2200,4,52,1,231,unknown,SteingroverInPrep,2
23052,50,0,50,2250,4,53,1,231,unknown,SteingroverInPrep,2
23053,50,0,50,2300,4,54,1,231,unknown,SteingroverInPrep,2
23054,50,0,50,2350,4,55,1,231,unknown,SteingroverInPrep,2
23055,50,0,50,2400,4,56,1,231,unknown,SteingroverInPrep,2
23056,50,-250,-200,2200,4,57,1,231,unknown,SteingroverInPrep,2
23057,100,0,100,2300,2,58,1,231,unknown,SteingroverInPrep,2
23058,100,0,100,2400,2,59,1,231,unknown,SteingroverInPrep,2
23059,50,0,50,2450,4,60,1,231,unknown,SteingroverInPrep,2
23060,50,0,50,2500,4,61,1,231,unknown,SteingroverInPrep,2
23061,50,0,50,2550,4,62,1,231,unknown,SteingroverInPrep,2
23062,100,0,100,2650,2,63,1,231,unknown,SteingroverInPrep,2
23063,50,0,50,2700,4,64,1,231,unknown,SteingroverInPrep,2
23064,50,0,50,2750,4,65,1,231,unknown,SteingroverInPrep,2
23065,50,0,50,2800,4,66,1,231,unknown,SteingroverInPrep,2
23066,50,0,50,2850,4,67,1,231,unknown,SteingroverInPrep,2
23067,100,0,100,2950,2,68,1,231,unknown,SteingroverInPrep,2
23068,50,0,50,3000,4,69,1,231,unknown,SteingroverInPrep,2
23069,50,0,50,3050,4,70,1,231,unknown,SteingroverInPrep,2
23070,50,0,50,3100,4,71,1,231,unknown,SteingroverInPrep,2
23071,50,0,50,3150,4,72,1,231,unknown,SteingroverInPrep,2
23072,50,0,50,3200,4,73,1,231,unknown,SteingroverInPrep,2
23073,100,0,100,3300,2,74,1,231,unknown,SteingroverInPrep,2
23074,50,0,50,3350,4,75,1,231,unknown,SteingroverInPrep,2
23075,50,0,50,3400,4,76,1,231,unknown,SteingroverInPrep,2
23076,50,-250,-200,3200,4,77,1,231,unknown,SteingroverInPrep,2
23077,100,0,100,3300,2,78,1,231,unknown,SteingroverInPrep,2
23078,100,0,100,3400,2,79,1,231,unknown,SteingroverInPrep,2
23079,50,-250,-200,3200,4,80,1,231,unknown,SteingroverInPrep,2
23080,50,0,50,3250,4,81,1,231,unknown,SteingroverInPrep,2
23081,50,0,50,3300,4,82,1,231,unknown,SteingroverInPrep,2
23082,50,0,50,3350,4,83,1,231,unknown,SteingroverInPrep,2
23083,50,0,50,3400,4,84,1,231,unknown,SteingroverInPrep,2
23084,50,0,50,3450,4,85,1,231,unknown,SteingroverInPrep,2
23085,50,0,50,3500,4,86,1,231,unknown,SteingroverInPrep,2
23086,50,0,50,3550,4,87,1,231,unknown,SteingroverInPrep,2
23087,50,0,50,3600,4,88,1,231,unknown,SteingroverInPrep,2
23088,50,0,50,3650,4,89,1,231,unknown,SteingroverInPrep,2
23089,50,0,50,3700,4,90,1,231,unknown,SteingroverInPrep,2
23090,100,-1250,-1150,2550,2,91,1,231,unknown,SteingroverInPrep,2
23091,100,-1250,-1150,1400,2,92,1,231,unknown,SteingroverInPrep,2
23092,50,0,50,1450,4,93,1,231,unknown,SteingroverInPrep,2
23093,50,0,50,1500,4,94,1,231,unknown,SteingroverInPrep,2
23094,50,0,50,1550,4,95,1,231,unknown,SteingroverInPrep,2
23095,50,0,50,1600,4,96,1,231,unknown,SteingroverInPrep,2
23096,50,0,50,1650,4,97,1,231,unknown,SteingroverInPrep,2
23097,50,0,50,1700,4,98,1,231,unknown,SteingroverInPrep,2
23098,50,0,50,1750,4,99,1,231,unknown,SteingroverInPrep,2
23099,50,-250,-200,1550,4,100,1,231,unknown,SteingroverInPrep,2
23100,100,-250,-150,1850,1,1,1,232,unknown,SteingroverInPrep,2
23101,100,0,100,1950,1,2,1,232,unknown,SteingroverInPrep,2
23102,100,-1250,-1150,800,2,3,1,232,unknown,SteingroverInPrep,2
23103,50,-50,0,800,3,4,1,232,unknown,SteingroverInPrep,2
23104,50,0,50,850,3,5,1,232,unknown,SteingroverInPrep,2
23105,50,0,50,900,3,6,1,232,unknown,SteingroverInPrep,2
23106,50,-50,0,900,3,7,1,232,unknown,SteingroverInPrep,2
23107,50,0,50,950,4,8,1,232,unknown,SteingroverInPrep,2
23108,50,0,50,1000,4,9,1,232,unknown,SteingroverInPrep,2
23109,50,0,50,1050,4,10,1,232,unknown,SteingroverInPrep,2
23110,50,0,50,1100,4,11,1,232,unknown,SteingroverInPrep,2
23111,50,0,50,1150,4,12,1,232,unknown,SteingroverInPrep,2
23112,100,-200,-100,1050,1,13,1,232,unknown,SteingroverInPrep,2
23113,50,0,50,1100,4,14,1,232,unknown,SteingroverInPrep,2
23114,50,0,50,1150,4,15,1,232,unknown,SteingroverInPrep,2
23115,50,0,50,1200,4,16,1,232,unknown,SteingroverInPrep,2
23116,50,-250,-200,1000,4,17,1,232,unknown,SteingroverInPrep,2
23117,50,-50,0,1000,3,18,1,232,unknown,SteingroverInPrep,2
23118,100,0,100,1100,2,19,1,232,unknown,SteingroverInPrep,2
23119,100,0,100,1200,2,20,1,232,unknown,SteingroverInPrep,2
23120,100,0,100,1300,2,21,1,232,unknown,SteingroverInPrep,2
23121,100,0,100,1400,2,22,1,232,unknown,SteingroverInPrep,2
23122,100,0,100,1500,2,23,1,232,unknown,SteingroverInPrep,2
23123,50,0,50,1550,4,24,1,232,unknown,SteingroverInPrep,2
23124,100,0,100,1650,2,25,1,232,unknown,SteingroverInPrep,2
23125,100,0,100,1750,2,26,1,232,unknown,SteingroverInPrep,2
23126,100,0,100,1850,2,27,1,232,unknown,SteingroverInPrep,2
23127,100,0,100,1950,2,28,1,232,unknown,SteingroverInPrep,2
23128,100,0,100,2050,2,29,1,232,unknown,SteingroverInPrep,2
23129,100,0,100,2150,2,30,1,232,unknown,SteingroverInPrep,2
23130,100,0,100,2250,2,31,1,232,unknown,SteingroverInPrep,2
23131,100,0,100,2350,2,32,1,232,unknown,SteingroverInPrep,2
23132,100,0,100,2450,2,33,1,232,unknown,SteingroverInPrep,2
23133,100,0,100,2550,2,34,1,232,unknown,SteingroverInPrep,2
23134,100,0,100,2650,2,35,1,232,unknown,SteingroverInPrep,2
23135,100,0,100,2750,2,36,1,232,unknown,SteingroverInPrep,2
23136,100,0,100,2850,2,37,1,232,unknown,SteingroverInPrep,2
23137,100,-1250,-1150,1700,2,38,1,232,unknown,SteingroverInPrep,2
23138,100,0,100,1800,2,39,1,232,unknown,SteingroverInPrep,2
23139,100,0,100,1900,2,40,1,232,unknown,SteingroverInPrep,2
23140,100,0,100,2000,2,41,1,232,unknown,SteingroverInPrep,2
23141,100,0,100,2100,2,42,1,232,unknown,SteingroverInPrep,2
23142,100,0,100,2200,2,43,1,232,unknown,SteingroverInPrep,2
23143,100,0,100,2300,2,44,1,232,unknown,SteingroverInPrep,2
23144,100,0,100,2400,2,45,1,232,unknown,SteingroverInPrep,2
23145,100,0,100,2500,2,46,1,232,unknown,SteingroverInPrep,2
23146,100,0,100,2600,2,47,1,232,unknown,SteingroverInPrep,2
23147,100,-1250,-1150,1450,2,48,1,232,unknown,SteingroverInPrep,2
23148,100,0,100,1550,1,49,1,232,unknown,SteingroverInPrep,2
23149,100,-300,-200,1350,1,50,1,232,unknown,SteingroverInPrep,2
23150,50,0,50,1400,3,51,1,232,unknown,SteingroverInPrep,2
23151,100,-1250,-1150,250,2,52,1,232,unknown,SteingroverInPrep,2
23152,100,0,100,350,1,53,1,232,unknown,SteingroverInPrep,2
23153,100,-350,-250,100,1,54,1,232,unknown,SteingroverInPrep,2
23154,50,0,50,150,4,55,1,232,unknown,SteingroverInPrep,2
23155,50,0,50,200,4,56,1,232,unknown,SteingroverInPrep,2
23156,50,0,50,250,4,57,1,232,unknown,SteingroverInPrep,2
23157,50,0,50,300,4,58,1,232,unknown,SteingroverInPrep,2
23158,50,0,50,350,4,59,1,232,unknown,SteingroverInPrep,2
23159,50,0,50,400,4,60,1,232,unknown,SteingroverInPrep,2
23160,100,0,100,500,2,61,1,232,unknown,SteingroverInPrep,2
23161,100,0,100,600,2,62,1,232,unknown,SteingroverInPrep,2
23162,100,0,100,700,2,63,1,232,unknown,SteingroverInPrep,2
23163,100,0,100,800,2,64,1,232,unknown,SteingroverInPrep,2
23164,100,0,100,900,2,65,1,232,unknown,SteingroverInPrep,2
23165,100,0,100,1000,2,66,1,232,unknown,SteingroverInPrep,2
23166,100,0,100,1100,2,67,1,232,unknown,SteingroverInPrep,2
23167,100,0,100,1200,2,68,1,232,unknown,SteingroverInPrep,2
23168,100,0,100,1300,2,69,1,232,unknown,SteingroverInPrep,2
23169,100,0,100,1400,2,70,1,232,unknown,SteingroverInPrep,2
23170,100,0,100,1500,2,71,1,232,unknown,SteingroverInPrep,2
23171,100,0,100,1600,2,72,1,232,unknown,SteingroverInPrep,2
23172,100,0,100,1700,2,73,1,232,unknown,SteingroverInPrep,2
23173,100,0,100,1800,2,74,1,232,unknown,SteingroverInPrep,2
23174,100,0,100,1900,2,75,1,232,unknown,SteingroverInPrep,2
23175,50,-250,-200,1700,4,76,1,232,unknown,SteingroverInPrep,2
23176,100,0,100,1800,2,77,1,232,unknown,SteingroverInPrep,2
23177,100,0,100,1900,2,78,1,232,unknown,SteingroverInPrep,2
23178,100,0,100,2000,2,79,1,232,unknown,SteingroverInPrep,2
23179,100,-1250,-1150,850,2,80,1,232,unknown,SteingroverInPrep,2
23180,100,0,100,950,2,81,1,232,unknown,SteingroverInPrep,2
23181,100,0,100,1050,2,82,1,232,unknown,SteingroverInPrep,2
23182,100,0,100,1150,2,83,1,232,unknown,SteingroverInPrep,2
23183,100,0,100,1250,2,84,1,232,unknown,SteingroverInPrep,2
23184,100,0,100,1350,2,85,1,232,unknown,SteingroverInPrep,2
23185,100,0,100,1450,2,86,1,232,unknown,SteingroverInPrep,2
23186,100,0,100,1550,2,87,1,232,unknown,SteingroverInPrep,2
23187,100,0,100,1650,2,88,1,232,unknown,SteingroverInPrep,2
23188,100,0,100,1750,2,89,1,232,unknown,SteingroverInPrep,2
23189,100,-1250,-1150,600,2,90,1,232,unknown,SteingroverInPrep,2
23190,100,0,100,700,2,91,1,232,unknown,SteingroverInPrep,2
23191,100,0,100,800,2,92,1,232,unknown,SteingroverInPrep,2
23192,100,-1250,-1150,-350,2,93,1,232,unknown,SteingroverInPrep,2
23193,100,0,100,-250,2,94,1,232,unknown,SteingroverInPrep,2
23194,100,0,100,-150,2,95,1,232,unknown,SteingroverInPrep,2
23195,100,0,100,-50,2,96,1,232,unknown,SteingroverInPrep,2
23196,100,0,100,50,2,97,1,232,unknown,SteingroverInPrep,2
23197,100,0,100,150,2,98,1,232,unknown,SteingroverInPrep,2
23198,100,0,100,250,2,99,1,232,unknown,SteingroverInPrep,2
23199,100,0,100,350,2,100,1,232,unknown,SteingroverInPrep,2
23200,100,-1250,-1150,850,2,1,1,233,unknown,SteingroverInPrep,2
23201,100,0,100,950,2,2,1,233,unknown,SteingroverInPrep,2
23202,50,0,50,1000,3,3,1,233,unknown,SteingroverInPrep,2
23203,50,0,50,1050,3,4,1,233,unknown,SteingroverInPrep,2
23204,100,0,100,1150,1,5,1,233,unknown,SteingroverInPrep,2
23205,100,0,100,1250,1,6,1,233,unknown,SteingroverInPrep,2
23206,50,0,50,1300,4,7,1,233,unknown,SteingroverInPrep,2
23207,50,0,50,1350,4,8,1,233,unknown,SteingroverInPrep,2
23208,50,0,50,1400,4,9,1,233,unknown,SteingroverInPrep,2
23209,100,0,100,1500,2,10,1,233,unknown,SteingroverInPrep,2
23210,100,0,100,1600,2,11,1,233,unknown,SteingroverInPrep,2
23211,50,0,50,1650,3,12,1,233,unknown,SteingroverInPrep,2
23212,50,-50,0,1650,3,13,1,233,unknown,SteingroverInPrep,2
23213,100,-250,-150,1500,1,14,1,233,unknown,SteingroverInPrep,2
23214,100,0,100,1600,1,15,1,233,unknown,SteingroverInPrep,2
23215,50,0,50,1650,4,16,1,233,unknown,SteingroverInPrep,2
23216,50,0,50,1700,4,17,1,233,unknown,SteingroverInPrep,2
23217,100,-150,-50,1650,1,18,1,233,unknown,SteingroverInPrep,2
23218,100,0,100,1750,1,19,1,233,unknown,SteingroverInPrep,2
23219,100,-350,-250,1500,1,20,1,233,unknown,SteingroverInPrep,2
23220,100,0,100,1600,2,21,1,233,unknown,SteingroverInPrep,2
23221,100,0,100,1700,2,22,1,233,unknown,SteingroverInPrep,2
23222,100,0,100,1800,2,23,1,233,unknown,SteingroverInPrep,2
23223,100,0,100,1900,2,24,1,233,unknown,SteingroverInPrep,2
23224,50,-50,0,1900,3,25,1,233,unknown,SteingroverInPrep,2
23225,50,-50,0,1900,3,26,1,233,unknown,SteingroverInPrep,2
23226,50,-50,0,1900,3,27,1,233,unknown,SteingroverInPrep,2
23227,50,-50,0,1900,3,28,1,233,unknown,SteingroverInPrep,2
23228,100,-300,-200,1700,1,29,1,233,unknown,SteingroverInPrep,2
23229,100,-200,-100,1600,1,30,1,233,unknown,SteingroverInPrep,2
23230,100,0,100,1700,1,31,1,233,unknown,SteingroverInPrep,2
23231,100,-350,-250,1450,1,32,1,233,unknown,SteingroverInPrep,2
23232,100,-150,-50,1400,1,33,1,233,unknown,SteingroverInPrep,2
23233,100,0,100,1500,1,34,1,233,unknown,SteingroverInPrep,2
23234,100,-250,-150,1350,1,35,1,233,unknown,SteingroverInPrep,2
23235,100,0,100,1450,1,36,1,233,unknown,SteingroverInPrep,2
23236,100,-300,-200,1250,1,37,1,233,unknown,SteingroverInPrep,2
23237,100,0,100,1350,1,38,1,233,unknown,SteingroverInPrep,2
23238,100,0,100,1450,1,39,1,233,unknown,SteingroverInPrep,2
23239,100,0,100,1550,1,40,1,233,unknown,SteingroverInPrep,2
23240,100,0,100,1650,2,41,1,233,unknown,SteingroverInPrep,2
23241,100,0,100,1750,2,42,1,233,unknown,SteingroverInPrep,2
23242,100,0,100,1850,2,43,1,233,unknown,SteingroverInPrep,2
23243,100,0,100,1950,2,44,1,233,unknown,SteingroverInPrep,2
23244,100,0,100,2050,2,45,1,233,unknown,SteingroverInPrep,2
23245,100,0,100,2150,2,46,1,233,unknown,SteingroverInPrep,2
23246,100,0,100,2250,2,47,1,233,unknown,SteingroverInPrep,2
23247,100,0,100,2350,2,48,1,233,unknown,SteingroverInPrep,2
23248,100,-1250,-1150,1200,2,49,1,233,unknown,SteingroverInPrep,2
23249,100,0,100,1300,2,50,1,233,unknown,SteingroverInPrep,2
23250,100,0,100,1400,2,51,1,233,unknown,SteingroverInPrep,2
23251,50,0,50,1450,3,52,1,233,unknown,SteingroverInPrep,2
23252,50,0,50,1500,3,53,1,233,unknown,SteingroverInPrep,2
23253,50,0,50,1550,3,54,1,233,unknown,SteingroverInPrep,2
23254,50,-50,0,1550,3,55,1,233,unknown,SteingroverInPrep,2
23255,50,0,50,1600,3,56,1,233,unknown,SteingroverInPrep,2
23256,50,0,50,1650,3,57,1,233,unknown,SteingroverInPrep,2
23257,50,-50,0,1650,3,58,1,233,unknown,SteingroverInPrep,2
23258,50,0,50,1700,4,59,1,233,unknown,SteingroverInPrep,2
23259,50,-250,-200,1500,4,60,1,233,unknown,SteingroverInPrep,2
23260,50,0,50,1550,4,61,1,233,unknown,SteingroverInPrep,2
23261,50,0,50,1600,4,62,1,233,unknown,SteingroverInPrep,2
23262,50,0,50,1650,4,63,1,233,unknown,SteingroverInPrep,2
23263,50,0,50,1700,4,64,1,233,unknown,SteingroverInPrep,2
23264,50,0,50,1750,4,65,1,233,unknown,SteingroverInPrep,2
23265,50,0,50,1800,4,66,1,233,unknown,SteingroverInPrep,2
23266,50,0,50,1850,4,67,1,233,unknown,SteingroverInPrep,2
23267,50,0,50,1900,4,68,1,233,unknown,SteingroverInPrep,2
23268,50,0,50,1950,4,69,1,233,unknown,SteingroverInPrep,2
23269,50,0,50,2000,4,70,1,233,unknown,SteingroverInPrep,2
23270,50,0,50,2050,4,71,1,233,unknown,SteingroverInPrep,2
23271,50,0,50,2100,4,72,1,233,unknown,SteingroverInPrep,2
23272,50,-250,-200,1900,4,73,1,233,unknown,SteingroverInPrep,2
23273,50,0,50,1950,4,74,1,233,unknown,SteingroverInPrep,2
23274,50,0,50,2000,4,75,1,233,unknown,SteingroverInPrep,2
23275,50,0,50,2050,4,76,1,233,unknown,SteingroverInPrep,2
23276,50,0,50,2100,4,77,1,233,unknown,SteingroverInPrep,2
23277,50,0,50,2150,4,78,1,233,unknown,SteingroverInPrep,2
23278,50,0,50,2200,4,79,1,233,unknown,SteingroverInPrep,2
23279,50,0,50,2250,4,80,1,233,unknown,SteingroverInPrep,2
23280,50,0,50,2300,4,81,1,233,unknown,SteingroverInPrep,2
23281,50,0,50,2350,4,82,1,233,unknown,SteingroverInPrep,2
