,win,loss,total_pr_trial,accumulated_score,deck_select,no,session,sub_ID,data_type,Study,Group
1108,50,0,50,950,4,29,4,143,MEG,own,1
1109,50,-50,0,950,3,30,4,143,MEG,own,1
1110,50,0,50,1000,4,31,4,143,MEG,own,1
1111,50,-250,-200,800,4,32,4,143,MEG,own,1
1112,50,0,50,850,4,33,4,143,MEG,own,1
1113,50,-50,0,850,3,34,4,143,MEG,own,1
1114,50,0,50,900,4,35,4,143,MEG,own,1
1115,50,0,50,950,4,36,4,143,MEG,own,1
1116,50,0,50,1000,3,37,4,143,MEG,own,1
1117,50,-50,0,1000,3,38,4,143,MEG,own,1
1118,50,0,50,1050,4,39,4,143,MEG,own,1
1119,50,-50,0,1050,3,40,4,143,MEG,own,1
1120,50,0,50,50,3,1,1,144,MEG,own,1
1121,50,0,50,100,4,2,1,144,MEG,own,1
1122,100,0,100,200,2,3,1,144,MEG,own,1
1123,50,-50,0,200,3,4,1,144,MEG,own,1
1124,100,-250,-150,50,1,5,1,144,MEG,own,1
1125,50,0,50,100,3,6,1,144,MEG,own,1
1126,50,0,50,150,4,7,1,144,MEG,own,1
1127,100,0,100,250,2,8,1,144,MEG,own,1
1128,50,-50,0,250,3,9,1,144,MEG,own,1
1129,100,0,100,350,2,10,1,144,MEG,own,1
1130,50,-250,-200,150,4,11,1,144,MEG,own,1
1131,100,-250,-150,0,1,12,1,144,MEG,own,1
1132,50,-50,0,0,3,13,1,144,MEG,own,1
1133,100,0,100,100,2,14,1,144,MEG,own,1
1134,100,0,100,200,2,15,1,144,MEG,own,1
1135,100,0,100,300,2,16,1,144,MEG,own,1
1136,100,-1250,-1150,-850,2,17,1,144,MEG,own,1
1137,50,0,50,-800,4,18,1,144,MEG,own,1
1138,50,0,50,-750,3,19,1,144,MEG,own,1
1139,50,0,50,-700,4,20,1,144,MEG,own,1
1140,100,0,100,-600,2,21,1,144,MEG,own,1
1141,100,0,100,-500,2,22,1,144,MEG,own,1
1142,100,0,100,-400,2,23,1,144,MEG,own,1
1143,50,0,50,-350,3,24,1,144,MEG,own,1
1144,50,0,50,-300,4,25,1,144,MEG,own,1
1145,100,0,100,-200,2,26,1,144,MEG,own,1
1146,100,0,100,-100,2,27,1,144,MEG,own,1
1147,100,0,100,0,2,28,1,144,MEG,own,1
1148,50,0,50,50,3,29,1,144,MEG,own,1
1149,50,0,50,100,4,30,1,144,MEG,own,1
1150,100,0,100,200,2,31,1,144,MEG,own,1
1151,100,-1250,-1150,-950,2,32,1,144,MEG,own,1
1152,50,-50,0,-950,3,33,1,144,MEG,own,1
1153,50,0,50,-900,4,34,1,144,MEG,own,1
1154,50,0,50,-850,3,35,1,144,MEG,own,1
1155,100,0,100,-750,2,36,1,144,MEG,own,1
1156,50,0,50,-700,4,37,1,144,MEG,own,1
1157,100,0,100,-600,2,38,1,144,MEG,own,1
1158,50,-50,0,-600,3,39,1,144,MEG,own,1
1159,100,0,100,-500,1,40,1,144,MEG,own,1
1160,100,0,100,100,1,1,2,144,MEG,own,1
1161,100,0,100,200,2,2,2,144,MEG,own,1
1162,100,0,100,300,1,3,2,144,MEG,own,1
1163,100,0,100,400,2,4,2,144,MEG,own,1
1164,50,-50,0,400,3,5,2,144,MEG,own,1
1165,50,0,50,450,4,6,2,144,MEG,own,1
1166,100,-250,-150,300,1,7,2,144,MEG,own,1
1167,100,0,100,400,2,8,2,144,MEG,own,1
1168,50,-250,-200,200,4,9,2,144,MEG,own,1
1169,50,0,50,250,3,10,2,144,MEG,own,1
1170,100,0,100,350,2,11,2,144,MEG,own,1
1171,100,0,100,450,1,12,2,144,MEG,own,1
1172,50,0,50,500,3,13,2,144,MEG,own,1
1173,100,0,100,600,2,14,2,144,MEG,own,1
1174,100,0,100,700,1,15,2,144,MEG,own,1
1175,50,-50,0,700,3,16,2,144,MEG,own,1
1176,100,0,100,800,2,17,2,144,MEG,own,1
1177,100,-250,-150,650,1,18,2,144,MEG,own,1
1178,50,0,50,700,4,19,2,144,MEG,own,1
1179,100,-1250,-1150,-450,2,20,2,144,MEG,own,1
1180,50,0,50,-400,3,21,2,144,MEG,own,1
1181,50,0,50,-350,4,22,2,144,MEG,own,1
1182,100,0,100,-250,1,23,2,144,MEG,own,1
1183,100,0,100,-150,2,24,2,144,MEG,own,1
1184,100,0,100,-50,1,25,2,144,MEG,own,1
1185,50,0,50,0,4,26,2,144,MEG,own,1
1186,100,0,100,100,2,27,2,144,MEG,own,1
1187,100,0,100,200,1,28,2,144,MEG,own,1
1188,50,0,50,250,4,29,2,144,MEG,own,1
1189,100,0,100,350,2,30,2,144,MEG,own,1
1190,100,-250,-150,200,1,31,2,144,MEG,own,1
1191,50,0,50,250,4,32,2,144,MEG,own,1
1192,100,0,100,350,2,33,2,144,MEG,own,1
1193,50,0,50,400,4,34,2,144,MEG,own,1
1194,100,0,100,500,2,35,2,144,MEG,own,1
1195,50,0,50,550,4,36,2,144,MEG,own,1
1196,100,0,100,650,2,37,2,144,MEG,own,1
1197,50,0,50,700,4,38,2,144,MEG,own,1
1198,100,0,100,800,2,39,2,144,MEG,own,1
1199,50,0,50,850,4,40,2,144,MEG,own,1
1200,100,0,100,100,2,1,3,144,MEG,own,1
1201,100,0,100,200,1,2,3,144,MEG,own,1
1202,50,0,50,250,4,3,3,144,MEG,own,1
1203,100,0,100,350,2,4,3,144,MEG,own,1
1204,50,0,50,400,4,5,3,144,MEG,own,1
1205,100,0,100,500,2,6,3,144,MEG,own,1
1206,50,-250,-200,300,4,7,3,144,MEG,own,1
1207,100,0,100,400,2,8,3,144,MEG,own,1
1208,50,-50,0,400,3,9,3,144,MEG,own,1
1209,100,0,100,500,2,10,3,144,MEG,own,1
1210,50,0,50,550,4,11,3,144,MEG,own,1
1211,100,-1250,-1150,-600,2,12,3,144,MEG,own,1
1212,100,-250,-150,-750,1,13,3,144,MEG,own,1
1213,50,0,50,-700,4,14,3,144,MEG,own,1
1214,100,0,100,-600,2,15,3,144,MEG,own,1
1215,50,0,50,-550,3,16,3,144,MEG,own,1
1216,100,0,100,-450,2,17,3,144,MEG,own,1
1217,50,0,50,-400,4,18,3,144,MEG,own,1
1218,100,0,100,-300,2,19,3,144,MEG,own,1
1219,100,-250,-150,-450,1,20,3,144,MEG,own,1
1220,50,0,50,-400,4,21,3,144,MEG,own,1
1221,100,0,100,-300,2,22,3,144,MEG,own,1
1222,50,-50,0,-300,3,23,3,144,MEG,own,1
1223,100,0,100,-200,2,24,3,144,MEG,own,1
1224,50,0,50,-150,4,25,3,144,MEG,own,1
1225,100,-1250,-1150,-1300,2,26,3,144,MEG,own,1
1226,50,0,50,-1250,4,27,3,144,MEG,own,1
1227,100,0,100,-1150,2,28,3,144,MEG,own,1
1228,100,-250,-150,-1300,1,29,3,144,MEG,own,1
1229,100,0,100,-1200,2,30,3,144,MEG,own,1
1230,50,0,50,-1150,4,31,3,144,MEG,own,1
1231,100,0,100,-1050,2,32,3,144,MEG,own,1
1232,50,0,50,-1000,4,33,3,144,MEG,own,1
1233,100,0,100,-900,2,34,3,144,MEG,own,1
1234,50,0,50,-850,3,35,3,144,MEG,own,1
1235,50,0,50,-800,4,36,3,144,MEG,own,1
1236,100,0,100,-700,2,37,3,144,MEG,own,1
1237,50,-250,-200,-900,4,38,3,144,MEG,own,1
1238,100,0,100,-800,2,39,3,144,MEG,own,1
1239,50,-50,0,-800,3,40,3,144,MEG,own,1
1240,100,0,100,100,2,1,4,144,MEG,own,1
1241,50,-50,0,100,3,2,4,144,MEG,own,1
1242,50,0,50,150,4,3,4,144,MEG,own,1
1243,100,-1250,-1150,-1000,2,4,4,144,MEG,own,1
1244,100,0,100,-900,1,5,4,144,MEG,own,1
1245,50,0,50,-850,4,6,4,144,MEG,own,1
1246,100,0,100,-750,2,7,4,144,MEG,own,1
1247,100,0,100,-650,2,8,4,144,MEG,own,1
1248,50,0,50,-600,4,9,4,144,MEG,own,1
1249,100,0,100,-500,2,10,4,144,MEG,own,1
1250,50,0,50,-450,4,11,4,144,MEG,own,1
1251,100,0,100,-350,2,12,4,144,MEG,own,1
1252,50,-50,0,-350,3,13,4,144,MEG,own,1
1253,50,0,50,-300,4,14,4,144,MEG,own,1
1254,100,0,100,-200,2,15,4,144,MEG,own,1
1255,100,0,100,-100,2,16,4,144,MEG,own,1
1256,50,0,50,-50,4,17,4,144,MEG,own,1
1257,50,-50,0,-50,3,18,4,144,MEG,own,1
1258,100,0,100,50,2,19,4,144,MEG,own,1
1259,50,0,50,100,4,20,4,144,MEG,own,1
1260,50,0,50,150,3,21,4,144,MEG,own,1
1261,100,0,100,250,2,22,4,144,MEG,own,1
1262,50,0,50,300,4,23,4,144,MEG,own,1
1263,100,-250,-150,150,1,24,4,144,MEG,own,1
1264,100,0,100,250,2,25,4,144,MEG,own,1
1265,50,0,50,300,4,26,4,144,MEG,own,1
1266,50,0,50,350,4,27,4,144,MEG,own,1
1267,50,0,50,400,3,28,4,144,MEG,own,1
1268,50,0,50,450,4,29,4,144,MEG,own,1
1269,100,0,100,550,2,30,4,144,MEG,own,1
1270,100,0,100,650,1,31,4,144,MEG,own,1
1271,50,0,50,700,4,32,4,144,MEG,own,1
1272,100,-250,-150,550,1,33,4,144,MEG,own,1
1273,50,0,50,600,4,34,4,144,MEG,own,1
1274,50,0,50,650,4,35,4,144,MEG,own,1
1275,50,0,50,700,4,36,4,144,MEG,own,1
1276,50,-250,-200,500,4,37,4,144,MEG,own,1
1277,50,0,50,550,4,38,4,144,MEG,own,1
1278,100,0,100,650,2,39,4,144,MEG,own,1
1279,50,0,50,700,3,40,4,144,MEG,own,1
1280,100,0,100,100,2,1,1,145,MEG,own,1
1281,100,-250,-150,-50,1,2,1,145,MEG,own,1
1282,50,0,50,0,4,3,1,145,MEG,own,1
1283,100,0,100,100,2,4,1,145,MEG,own,1
1284,100,0,100,200,2,5,1,145,MEG,own,1
1285,100,0,100,300,2,6,1,145,MEG,own,1
1286,100,0,100,400,2,7,1,145,MEG,own,1
1287,100,0,100,500,2,8,1,145,MEG,own,1
1288,100,-1250,-1150,-650,2,9,1,145,MEG,own,1
1289,50,0,50,-600,4,10,1,145,MEG,own,1
1290,100,0,100,-500,2,11,1,145,MEG,own,1
1291,100,0,100,-400,2,12,1,145,MEG,own,1
1292,100,0,100,-300,2,13,1,145,MEG,own,1
1293,100,0,100,-200,2,14,1,145,MEG,own,1
1294,100,0,100,-100,2,15,1,145,MEG,own,1
1295,100,0,100,0,2,16,1,145,MEG,own,1
1296,50,-250,-200,-200,4,17,1,145,MEG,own,1
1297,100,0,100,-100,2,18,1,145,MEG,own,1
1298,100,-1250,-1150,-1250,2,19,1,145,MEG,own,1
1299,50,0,50,-1200,4,20,1,145,MEG,own,1
1300,50,0,50,-1150,3,21,1,145,MEG,own,1
1301,100,-250,-150,-1300,1,22,1,145,MEG,own,1
1302,50,-50,0,-1300,3,23,1,145,MEG,own,1
1303,100,0,100,-1200,2,24,1,145,MEG,own,1
1304,100,0,100,-1100,2,25,1,145,MEG,own,1
1305,100,0,100,-1000,2,26,1,145,MEG,own,1
1306,100,0,100,-900,2,27,1,145,MEG,own,1
1307,100,0,100,-800,2,28,1,145,MEG,own,1
1308,100,0,100,-700,2,29,1,145,MEG,own,1
1309,100,0,100,-600,2,30,1,145,MEG,own,1
1310,100,0,100,-500,2,31,1,145,MEG,own,1
1311,100,-1250,-1150,-1650,2,32,1,145,MEG,own,1
1312,100,0,100,-1550,2,33,1,145,MEG,own,1
1313,100,0,100,-1450,2,34,1,145,MEG,own,1
1314,100,0,100,-1350,2,35,1,145,MEG,own,1
1315,100,0,100,-1250,2,36,1,145,MEG,own,1
1316,100,0,100,-1150,2,37,1,145,MEG,own,1
1317,100,0,100,-1050,2,38,1,145,MEG,own,1
1318,100,0,100,-950,2,39,1,145,MEG,own,1
1319,100,0,100,-850,2,40,1,145,MEG,own,1
1320,100,0,100,100,2,1,2,145,MEG,own,1
1321,100,0,100,200,2,2,2,145,MEG,own,1
1322,100,0,100,300,2,3,2,145,MEG,own,1
1323,100,0,100,400,2,4,2,145,MEG,own,1
1324,100,-1250,-1150,-750,2,5,2,145,MEG,own,1
1325,100,0,100,-650,2,6,2,145,MEG,own,1
1326,100,0,100,-550,2,7,2,145,MEG,own,1
1327,100,0,100,-450,2,8,2,145,MEG,own,1
1328,100,0,100,-350,2,9,2,145,MEG,own,1
1329,100,0,100,-250,2,10,2,145,MEG,own,1
1330,100,-1250,-1150,-1400,2,11,2,145,MEG,own,1
1331,100,0,100,-1300,2,12,2,145,MEG,own,1
1332,100,0,100,-1200,2,13,2,145,MEG,own,1
1333,100,0,100,-1100,2,14,2,145,MEG,own,1
1334,100,0,100,-1000,2,15,2,145,MEG,own,1
1335,50,0,50,-950,4,16,2,145,MEG,own,1
1336,100,0,100,-850,2,17,2,145,MEG,own,1
1337,50,0,50,-800,3,18,2,145,MEG,own,1
1338,100,0,100,-700,1,19,2,145,MEG,own,1
1339,100,0,100,-600,1,20,2,145,MEG,own,1
1340,100,0,100,-500,1,21,2,145,MEG,own,1
1341,100,-250,-150,-650,1,22,2,145,MEG,own,1
1342,50,-50,0,-650,3,23,2,145,MEG,own,1
1343,50,0,50,-600,4,24,2,145,MEG,own,1
1344,50,0,50,-550,4,25,2,145,MEG,own,1
1345,100,0,100,-450,2,26,2,145,MEG,own,1
1346,100,0,100,-350,1,27,2,145,MEG,own,1
1347,100,0,100,-250,1,28,2,145,MEG,own,1
1348,50,-50,0,-250,3,29,2,145,MEG,own,1
1349,100,-250,-150,-400,1,30,2,145,MEG,own,1
1350,100,0,100,-300,1,31,2,145,MEG,own,1
1351,100,0,100,-200,1,32,2,145,MEG,own,1
1352,100,0,100,-100,1,33,2,145,MEG,own,1
1353,100,-250,-150,-250,1,34,2,145,MEG,own,1
1354,100,0,100,-150,2,35,2,145,MEG,own,1
1355,100,-1250,-1150,-1300,2,36,2,145,MEG,own,1
1356,100,0,100,-1200,1,37,2,145,MEG,own,1
1357,100,-250,-150,-1350,1,38,2,145,MEG,own,1
1358,100,0,100,-1250,2,39,2,145,MEG,own,1
1359,100,0,100,-1150,2,40,2,145,MEG,own,1
1360,100,-250,-150,-150,1,1,3,145,MEG,own,1
1361,100,-250,-150,-300,1,2,3,145,MEG,own,1
1362,50,0,50,-250,3,3,3,145,MEG,own,1
1363,100,0,100,-150,1,4,3,145,MEG,own,1
1364,100,-250,-150,-300,1,5,3,145,MEG,own,1
1365,100,0,100,-200,2,6,3,145,MEG,own,1
1366,100,0,100,-100,2,7,3,145,MEG,own,1
1367,100,0,100,0,1,8,3,145,MEG,own,1
1368,100,-250,-150,-150,1,9,3,145,MEG,own,1
1369,50,0,50,-100,3,10,3,145,MEG,own,1
1370,50,0,50,-50,4,11,3,145,MEG,own,1
1371,100,-250,-150,-200,1,12,3,145,MEG,own,1
1372,100,0,100,-100,2,13,3,145,MEG,own,1
1373,100,0,100,0,2,14,3,145,MEG,own,1
1374,50,0,50,50,4,15,3,145,MEG,own,1
1375,50,0,50,100,3,16,3,145,MEG,own,1
1376,100,0,100,200,1,17,3,145,MEG,own,1
1377,100,0,100,300,1,18,3,145,MEG,own,1
1378,100,0,100,400,1,19,3,145,MEG,own,1
1379,100,-250,-150,250,1,20,3,145,MEG,own,1
1380,50,-50,0,250,3,21,3,145,MEG,own,1
1381,50,0,50,300,4,22,3,145,MEG,own,1
1382,50,-250,-200,100,4,23,3,145,MEG,own,1
1383,100,-250,-150,-50,1,24,3,145,MEG,own,1
1384,100,0,100,50,2,25,3,145,MEG,own,1
1385,100,0,100,150,2,26,3,145,MEG,own,1
1386,100,0,100,250,2,27,3,145,MEG,own,1
1387,100,0,100,350,1,28,3,145,MEG,own,1
1388,100,-250,-150,200,1,29,3,145,MEG,own,1
1389,100,0,100,300,1,30,3,145,MEG,own,1
1390,100,-250,-150,150,1,31,3,145,MEG,own,1
1391,100,0,100,250,2,32,3,145,MEG,own,1
1392,100,0,100,350,2,33,3,145,MEG,own,1
1393,50,0,50,400,4,34,3,145,MEG,own,1
1394,50,0,50,450,4,35,3,145,MEG,own,1
1395,50,0,50,500,3,36,3,145,MEG,own,1
1396,50,0,50,550,4,37,3,145,MEG,own,1
1397,50,-50,0,550,3,38,3,145,MEG,own,1
1398,50,0,50,600,4,39,3,145,MEG,own,1
1399,50,0,50,650,4,40,3,145,MEG,own,1
1400,50,-50,0,0,3,1,4,145,MEG,own,1
1401,100,0,100,100,1,2,4,145,MEG,own,1
1402,100,-250,-150,-50,1,3,4,145,MEG,own,1
1403,100,0,100,50,2,4,4,145,MEG,own,1
1404,100,0,100,150,2,5,4,145,MEG,own,1
1405,100,0,100,250,2,6,4,145,MEG,own,1
1406,100,0,100,350,2,7,4,145,MEG,own,1
1407,50,0,50,400,4,8,4,145,MEG,own,1
1408,100,-250,-150,250,1,9,4,145,MEG,own,1
1409,50,0,50,300,4,10,4,145,MEG,own,1
1410,50,0,50,350,3,11,4,145,MEG,own,1
1411,50,0,50,400,4,12,4,145,MEG,own,1
1412,50,0,50,450,3,13,4,145,MEG,own,1
1413,50,0,50,500,4,14,4,145,MEG,own,1
1414,50,-50,0,500,3,15,4,145,MEG,own,1
1415,50,0,50,550,3,16,4,145,MEG,own,1
1416,50,0,50,600,4,17,4,145,MEG,own,1
1417,50,-50,0,600,3,18,4,145,MEG,own,1
1418,50,0,50,650,4,19,4,145,MEG,own,1
1419,50,-250,-200,450,4,20,4,145,MEG,own,1
1420,100,0,100,550,2,21,4,145,MEG,own,1
1421,100,0,100,650,2,22,4,145,MEG,own,1
1422,50,0,50,700,4,23,4,145,MEG,own,1
1423,50,0,50,750,3,24,4,145,MEG,own,1
1424,50,0,50,800,4,25,4,145,MEG,own,1
1425,50,-50,0,800,3,26,4,145,MEG,own,1
1426,50,0,50,850,3,27,4,145,MEG,own,1
1427,50,0,50,900,4,28,4,145,MEG,own,1
1428,50,0,50,950,4,29,4,145,MEG,own,1
1429,50,-50,0,950,3,30,4,145,MEG,own,1
1430,50,0,50,1000,4,31,4,145,MEG,own,1
1431,50,-50,0,1000,3,32,4,145,MEG,own,1
1432,50,-50,0,1000,3,33,4,145,MEG,own,1
1433,50,-50,0,1000,3,34,4,145,MEG,own,1
1434,50,0,50,1050,4,35,4,145,MEG,own,1
1435,50,0,50,1100,4,36,4,145,MEG,own,1
1436,50,0,50,1150,4,37,4,145,MEG,own,1
1437,50,0,50,1200,4,38,4,145,MEG,own,1
1438,50,-250,-200,1000,4,39,4,145,MEG,own,1
1439,100,-250,-150,850,1,40,4,145,MEG,own,1
1440,100,-250,-150,-150,1,1,1,146,MEG,own,1
1441,100,0,100,-50,2,2,1,146,MEG,own,1
1442,50,0,50,0,4,3,1,146,MEG,own,1
1443,50,0,50,50,3,4,1,146,MEG,own,1
1444,100,-250,-150,-100,1,5,1,146,MEG,own,1
1445,50,-50,0,-100,3,6,1,146,MEG,own,1
1446,100,0,100,0,2,7,1,146,MEG,own,1
1447,100,0,100,100,2,8,1,146,MEG,own,1
1448,100,0,100,200,2,9,1,146,MEG,own,1
1449,100,0,100,300,2,10,1,146,MEG,own,1
1450,100,0,100,400,2,11,1,146,MEG,own,1
1451,50,0,50,450,4,12,1,146,MEG,own,1
1452,100,-1250,-1150,-700,2,13,1,146,MEG,own,1
1453,50,-250,-200,-900,4,14,1,146,MEG,own,1
1454,100,0,100,-800,1,15,1,146,MEG,own,1
1455,50,0,50,-750,4,16,1,146,MEG,own,1
1456,100,0,100,-650,1,17,1,146,MEG,own,1
1457,50,0,50,-600,3,18,1,146,MEG,own,1
1458,100,0,100,-500,1,19,1,146,MEG,own,1
1459,50,0,50,-450,4,20,1,146,MEG,own,1
1460,100,-250,-150,-600,1,21,1,146,MEG,own,1
1461,50,-50,0,-600,3,22,1,146,MEG,own,1
1462,50,0,50,-550,4,23,1,146,MEG,own,1
1463,50,0,50,-500,4,24,1,146,MEG,own,1
1464,100,-250,-150,-650,0,25,1,146,MEG,own,1
1465,50,-50,0,-650,3,26,1,146,MEG,own,1
1466,50,0,50,-600,4,27,1,146,MEG,own,1
1467,50,0,50,-550,4,28,1,146,MEG,own,1
1468,50,0,50,-500,4,29,1,146,MEG,own,1
1469,100,0,100,-400,2,30,1,146,MEG,own,1
1470,100,0,100,-300,2,31,1,146,MEG,own,1
1471,100,0,100,-200,2,32,1,146,MEG,own,1
1472,100,0,100,-100,2,33,1,146,MEG,own,1
1473,100,0,100,0,2,34,1,146,MEG,own,1
1474,50,-250,-200,-200,4,35,1,146,MEG,own,1
1475,100,0,100,-100,2,36,1,146,MEG,own,1
1476,100,0,100,0,2,37,1,146,MEG,own,1
1477,100,-1250,-1150,-1150,2,38,1,146,MEG,own,1
1478,50,0,50,-1100,3,39,1,146,MEG,own,1
1479,100,0,100,-1000,1,40,1,146,MEG,own,1
1480,100,0,100,100,1,1,2,146,MEG,own,1
1481,100,0,100,200,2,2,2,146,MEG,own,1
1482,50,0,50,250,3,3,2,146,MEG,own,1
1483,50,0,50,300,4,4,2,146,MEG,own,1
1484,100,-250,-150,150,1,5,2,146,MEG,own,1
1485,100,0,100,250,2,6,2,146,MEG,own,1
1486,100,0,100,350,1,7,2,146,MEG,own,1
1487,100,0,100,450,1,8,2,146,MEG,own,1
1488,100,0,100,550,1,9,2,146,MEG,own,1
1489,100,-250,-150,400,1,10,2,146,MEG,own,1
1490,100,0,100,500,1,11,2,146,MEG,own,1
1491,100,-250,-150,350,1,12,2,146,MEG,own,1
1492,100,-250,-150,200,1,13,2,146,MEG,own,1
1493,100,0,100,300,2,14,2,146,MEG,own,1
1494,100,0,100,400,2,15,2,146,MEG,own,1
1495,100,0,100,500,2,16,2,146,MEG,own,1
1496,100,-250,-150,350,1,17,2,146,MEG,own,1
1497,100,0,100,450,2,18,2,146,MEG,own,1
1498,100,0,100,550,2,19,2,146,MEG,own,1
1499,100,0,100,650,2,20,2,146,MEG,own,1
1500,100,-1250,-1150,-500,2,21,2,146,MEG,own,1
1501,100,0,100,-400,1,22,2,146,MEG,own,1
1502,100,-250,-150,-550,1,23,2,146,MEG,own,1
1503,100,0,100,-450,1,24,2,146,MEG,own,1
1504,100,-250,-150,-600,1,25,2,146,MEG,own,1
1505,100,-250,-150,-750,1,26,2,146,MEG,own,1
1506,50,0,50,-700,3,27,2,146,MEG,own,1
1507,50,-50,0,-700,3,28,2,146,MEG,own,1
1508,50,0,50,-650,4,29,2,146,MEG,own,1
1509,50,0,50,-600,4,30,2,146,MEG,own,1
1510,50,0,50,-550,4,31,2,146,MEG,own,1
1511,50,0,50,-500,4,32,2,146,MEG,own,1
1512,50,0,50,-450,3,33,2,146,MEG,own,1
1513,50,0,50,-400,4,34,2,146,MEG,own,1
1514,50,-50,0,-400,3,35,2,146,MEG,own,1
1515,100,0,100,-300,1,36,2,146,MEG,own,1
1516,100,0,100,-200,1,37,2,146,MEG,own,1
1517,100,0,100,-100,1,38,2,146,MEG,own,1
1518,100,-250,-150,-250,1,39,2,146,MEG,own,1
1519,50,-50,0,-250,3,40,2,146,MEG,own,1
1520,50,0,50,50,4,1,3,146,MEG,own,1
1521,50,0,50,100,4,2,3,146,MEG,own,1
1522,50,0,50,150,4,3,3,146,MEG,own,1
1523,50,0,50,200,4,4,3,146,MEG,own,1
1524,50,0,50,250,4,5,3,146,MEG,own,1
1525,50,-250,-200,50,4,6,3,146,MEG,own,1
1526,50,0,50,100,3,7,3,146,MEG,own,1
1527,50,0,50,150,3,8,3,146,MEG,own,1
1528,100,-250,-150,0,1,9,3,146,MEG,own,1
1529,100,0,100,100,2,10,3,146,MEG,own,1
1530,50,0,50,150,4,11,3,146,MEG,own,1
1531,50,0,50,200,4,12,3,146,MEG,own,1
1532,50,0,50,250,4,13,3,146,MEG,own,1
1533,50,0,50,300,4,14,3,146,MEG,own,1
1534,50,0,50,350,4,15,3,146,MEG,own,1
1535,50,0,50,400,4,16,3,146,MEG,own,1
1536,50,0,50,450,4,17,3,146,MEG,own,1
1537,50,0,50,500,4,18,3,146,MEG,own,1
1538,50,0,50,550,4,19,3,146,MEG,own,1
1539,50,-250,-200,350,4,20,3,146,MEG,own,1
1540,50,0,50,400,4,21,3,146,MEG,own,1
1541,50,0,50,450,4,22,3,146,MEG,own,1
1542,50,0,50,500,4,23,3,146,MEG,own,1
1543,50,0,50,550,4,24,3,146,MEG,own,1
1544,50,0,50,600,4,25,3,146,MEG,own,1
1545,50,0,50,650,4,26,3,146,MEG,own,1
1546,50,0,50,700,4,27,3,146,MEG,own,1
1547,50,0,50,750,4,28,3,146,MEG,own,1
1548,50,0,50,800,4,29,3,146,MEG,own,1
1549,50,0,50,850,4,30,3,146,MEG,own,1
1550,50,0,50,900,4,31,3,146,MEG,own,1
1551,50,0,50,950,4,32,3,146,MEG,own,1
1552,50,0,50,1000,4,33,3,146,MEG,own,1
1553,50,0,50,1050,4,34,3,146,MEG,own,1
1554,50,0,50,1100,4,35,3,146,MEG,own,1
1555,50,-250,-200,900,4,36,3,146,MEG,own,1
1556,50,0,50,950,4,37,3,146,MEG,own,1
1557,50,0,50,1000,4,38,3,146,MEG,own,1
1558,50,0,50,1050,4,39,3,146,MEG,own,1
1559,50,0,50,1100,4,40,3,146,MEG,own,1
1560,100,0,100,100,1,1,4,146,MEG,own,1
1561,100,0,100,200,2,2,4,146,MEG,own,1
1562,50,-50,0,200,3,3,4,146,MEG,own,1
1563,50,0,50,250,4,4,4,146,MEG,own,1
1564,50,0,50,300,4,5,4,146,MEG,own,1
1565,50,0,50,350,4,6,4,146,MEG,own,1
1566,50,0,50,400,4,7,4,146,MEG,own,1
1567,50,-250,-200,200,4,8,4,146,MEG,own,1
1568,50,0,50,250,4,9,4,146,MEG,own,1
1569,50,0,50,300,4,10,4,146,MEG,own,1
1570,50,0,50,350,4,11,4,146,MEG,own,1
1571,50,0,50,400,4,12,4,146,MEG,own,1
1572,50,-250,-200,200,4,13,4,146,MEG,own,1
1573,50,0,50,250,3,14,4,146,MEG,own,1
1574,100,-250,-150,100,1,15,4,146,MEG,own,1
1575,100,0,100,200,2,16,4,146,MEG,own,1
1576,50,0,50,250,4,17,4,146,MEG,own,1
1577,50,0,50,300,4,18,4,146,MEG,own,1
1578,50,0,50,350,4,19,4,146,MEG,own,1
1579,50,0,50,400,4,20,4,146,MEG,own,1
1580,50,0,50,450,4,21,4,146,MEG,own,1
1581,50,0,50,500,4,22,4,146,MEG,own,1
1582,50,-250,-200,300,4,23,4,146,MEG,own,1
1583,50,0,50,350,4,24,4,146,MEG,own,1
1584,50,0,50,400,4,25,4,146,MEG,own,1
1585,50,0,50,450,4,26,4,146,MEG,own,1
1586,50,0,50,500,4,27,4,146,MEG,own,1
1587,50,0,50,550,4,28,4,146,MEG,own,1
1588,50,0,50,600,4,29,4,146,MEG,own,1
1589,50,0,50,650,4,30,4,146,MEG,own,1
1590,50,0,50,700,4,31,4,146,MEG,own,1
1591,50,0,50,750,4,32,4,146,MEG,own,1
1592,50,0,50,800,4,33,4,146,MEG,own,1
1593,50,0,50,850,4,34,4,146,MEG,own,1
1594,50,0,50,900,4,35,4,146,MEG,own,1
1595,50,0,50,950,4,36,4,146,MEG,own,1
1596,50,0,50,1000,4,37,4,146,MEG,own,1
1597,50,0,50,1050,4,38,4,146,MEG,own,1
1598,50,0,50,1100,4,39,4,146,MEG,own,1
1599,50,-250,-200,900,4,40,4,146,MEG,own,1
1600,100,-250,-150,-150,1,1,1,147,MEG,own,1
1601,100,0,100,-50,2,2,1,147,MEG,own,1
1602,50,0,50,0,3,3,1,147,MEG,own,1
1603,50,0,50,50,4,4,1,147,MEG,own,1
1604,100,0,100,150,2,5,1,147,MEG,own,1
1605,100,-250,-150,0,1,6,1,147,MEG,own,1
