ID,onset_win,offset_decks,dur_decks,offset_win,win,onset_decks,no,frames_after_decks,dur_win,n_moves,exp_type,total,frames_before_decks,rt_select,loss,deck_select,session,t_select,t_moves,dur_measured_decks,init_mark,condition
0141,401.54463670006953,,300,,50,391.04554270009976,27,330,120,1,fMRI,700,150,1.3322874999139458,-50,3,3,392.3778302000137,[391.7777609000914],,1,iowa_exp
0141,416.54534920002334,,300,,50,406.0463374000974,28,330,120,2,fMRI,700,150,1.5821858999552205,-50,3,3,407.6285233000526,"[406.6283601000905, 407.1286762000527]",,0,iowa_exp
0141,431.5460572000593,,300,,50,421.04707930004224,29,330,120,1,fMRI,750,150,1.4155076000606641,0,3,3,422.4625869001029,[421.7624186000321],,1,iowa_exp
0141,446.5467769000679,,300,,50,436.0477110000793,30,330,120,1,fMRI,750,150,1.1655720999697223,-50,3,3,437.213283100049,[436.6629451001063],,1,iowa_exp
0141,461.5474540001014,,300,,50,451.0484072000254,31,330,120,3,fMRI,750,150,2.2158538000658154,-50,3,3,453.2642610000912,"[451.8141957001062, 452.31389620003756, 452.74733190005645]",,3,iowa_exp
0141,476.54814440000337,,300,,50,466.0491251000203,32,330,120,3,fMRI,800,150,2.382454700069502,0,3,3,468.4315798000898,"[466.6811260000104, 467.34849080001004, 467.86469580000266]",,3,iowa_exp
0141,491.5488964000251,,300,,50,481.0497919000918,33,330,120,2,fMRI,800,150,1.748901000013575,-50,3,3,482.7986929001054,"[481.7486921000527, 482.24867960007396]",,0,iowa_exp
0141,506.54963240004145,,300,,50,496.0504825001117,34,330,120,3,fMRI,850,150,2.515677999937907,0,3,3,498.5661605000496,"[496.95036530005746, 497.4328137000557, 497.9828015000094]",,3,iowa_exp
0141,521.5503401000751,,300,,50,511.0512092000572,35,330,120,3,fMRI,900,150,2.53233309998177,0,3,3,513.583542300039,"[511.9167776000686, 512.3668403000338, 512.8502723000711]",,3,iowa_exp
0141,536.5510670000222,,300,,50,526.0519724000478,36,330,120,1,fMRI,950,150,1.0821690000593662,0,3,3,527.1341414001072,[526.6674737000139],,1,iowa_exp
0141,551.5517308000708,,300,,50,541.0526479000691,37,330,120,3,fMRI,950,150,2.2489186000311747,-50,3,3,543.3015665001003,"[541.7848363000667, 542.251561800018, 542.7025222000666]",,3,iowa_exp
0141,566.5524443000322,,300,,50,556.0533527000807,38,330,120,1,fMRI,950,150,1.0823023000266403,-50,3,3,557.1356550001074,[556.6692495000316],,1,iowa_exp
0141,581.5531246000901,,300,,50,571.0540457000025,39,330,120,0,fMRI,1000,150,0.8989438000135124,0,3,3,571.952989500016,[],,2,iowa_exp
0141,596.5538695000578,,300,,50,586.054867100087,40,330,120,3,fMRI,1000,150,2.2154679999221116,-50,3,3,588.2703351000091,"[586.6880616000853, 587.1869969000109, 587.6203764000675]",,3,iowa_exp
